Date	Annee	Mois	jour	TEMP_EAU	pH	COND	O2	DBO5	MES	COD	NH4	NO2	NO3	NKj	SIO	PTO	PO4	SO4	HCO3	CHLA	PheoP	Na	K	Cl	Ca	Mg
19711117	1971	11	17	8.000000	7.900000	460.000000	9.400000	2.400000	6.000000	-1.000000	0.100000	0.080000	8.300000	-1.000000	-1.000000	-1.000000	0.500000	15.000000	248.000000	-1.000000	-1.000000	11.100000	2.500000	15.000000	74.900002	13.400000
19711208	1971	12	8	6.000000	7.900000	519.000000	11.200000	3.500000	5.000000	-1.000000	0.100000	0.060000	12.700000	-1.000000	-1.000000	-1.000000	0.200000	18.000000	270.000000	-1.000000	-1.000000	11.000000	2.700000	20.000000	84.199997	11.600000
19720113	1972	1	13	5.500000	7.900000	527.000000	11.500000	3.100000	9.000000	-1.000000	0.100000	0.160000	14.900000	-1.000000	-1.000000	-1.000000	0.450000	17.000000	287.000000	-1.000000	-1.000000	11.800000	2.700000	18.000000	89.900002	11.600000
19720209	1972	2	9	7.000000	8.100000	519.000000	11.700000	3.200000	13.000000	-1.000000	0.100000	0.030000	16.200001	-1.000000	-1.000000	-1.000000	0.500000	16.000000	287.000000	-1.000000	-1.000000	12.200000	2.500000	18.000000	95.599998	5.300000
19720308	1972	3	8	8.000000	8.100000	493.000000	11.300000	2.800000	15.000000	-1.000000	0.100000	0.060000	15.800000	-1.000000	-1.000000	-1.000000	0.300000	18.000000	267.000000	-1.000000	-1.000000	9.900000	2.600000	15.000000	97.800003	6.600000
19720410	1972	4	10	12.000000	8.300000	458.000000	12.200000	3.500000	19.000000	-1.000000	0.100000	0.030000	13.200000	-1.000000	-1.000000	-1.000000	0.900000	21.000000	237.000000	-1.000000	-1.000000	7.000000	1.400000	14.000000	91.300003	5.700000
19720505	1972	5	5	13.000000	8.200000	480.000000	11.400000	4.700000	23.000000	-1.000000	0.100000	0.030000	11.400000	-1.000000	-1.000000	-1.000000	0.100000	16.000000	259.000000	-1.000000	-1.000000	9.000000	1.700000	15.000000	79.199997	12.000000
19720607	1972	6	7	16.500000	8.300000	451.000000	11.000000	6.000000	27.000000	-1.000000	0.100000	0.030000	8.300000	-1.000000	-1.000000	-1.000000	0.050000	15.000000	244.000000	-1.000000	-1.000000	7.900000	2.000000	14.000000	80.599998	5.400000
19720705	1972	7	5	17.000000	8.200000	444.000000	8.600000	2.400000	148.000000	-1.000000	0.100000	0.080000	8.800000	-1.000000	-1.000000	-1.000000	1.000000	19.000000	244.000000	-1.000000	-1.000000	10.000000	2.100000	15.000000	74.199997	5.600000
19720803	1972	8	3	18.000000	8.200000	430.000000	8.800000	1.500000	19.000000	-1.000000	0.100000	0.060000	7.500000	-1.000000	-1.000000	-1.000000	0.300000	17.000000	244.000000	-1.000000	-1.000000	5.800000	2.300000	11.000000	82.800003	7.200000
19720908	1972	9	8	18.500000	8.100000	404.000000	9.200000	2.100000	13.000000	-1.000000	0.100000	0.030000	7.000000	-1.000000	-1.000000	-1.000000	0.300000	15.000000	226.000000	-1.000000	-1.000000	6.600000	2.100000	11.000000	69.300003	11.000000
19721005	1972	10	5	13.000000	8.100000	437.000000	10.500000	2.400000	15.000000	-1.000000	0.100000	0.080000	7.400000	-1.000000	-1.000000	-1.000000	0.750000	16.000000	237.000000	-1.000000	-1.000000	9.400000	2.000000	15.000000	76.300003	16.799999
19721110	1972	11	10	10.000000	7.800000	455.000000	9.100000	2.600000	9.000000	-1.000000	0.100000	0.080000	8.300000	-1.000000	-1.000000	-1.000000	0.370000	14.000000	261.000000	-1.000000	-1.000000	9.600000	4.100000	13.000000	79.199997	9.100000
19721208	1972	12	8	8.000000	8.000000	536.000000	10.500000	3.400000	21.000000	-1.000000	0.100000	0.040000	14.900000	-1.000000	-1.000000	-1.000000	0.300000	19.000000	302.000000	-1.000000	-1.000000	7.600000	2.500000	15.000000	96.300003	9.600000
19730105	1973	1	5	3.500000	8.000000	497.000000	11.300000	1.800000	8.000000	-1.000000	0.100000	0.030000	13.200000	-1.000000	-1.000000	-1.000000	0.300000	18.000000	264.000000	-1.000000	-1.000000	8.200000	2.100000	14.000000	88.800003	14.400000
19730213	1973	2	13	5.000000	8.100000	502.000000	11.600000	3.400000	28.000000	-1.000000	0.100000	0.050000	16.299999	-1.000000	-1.000000	-1.000000	0.400000	20.000000	274.000000	-1.000000	-1.000000	7.600000	1.800000	15.000000	94.400002	6.000000
19730309	1973	3	9	7.000000	8.100000	498.000000	10.700000	2.000000	26.000000	-1.000000	0.100000	0.030000	12.700000	-1.000000	-1.000000	-1.000000	0.200000	20.000000	274.000000	-1.000000	-1.000000	7.000000	1.200000	14.000000	89.300003	8.700000
19730406	1973	4	6	11.000000	8.200000	485.000000	10.300000	2.200000	15.000000	-1.000000	0.100000	0.050000	13.200000	-1.000000	-1.000000	-1.000000	0.200000	18.000000	263.000000	-1.000000	-1.000000	7.000000	2.200000	14.000000	85.000000	10.100000
19730511	1973	5	11	14.000000	8.200000	440.000000	9.800000	1.800000	17.000000	-1.000000	0.200000	0.080000	10.100000	-1.000000	-1.000000	-1.000000	0.600000	18.000000	238.000000	-1.000000	-1.000000	6.900000	2.200000	13.000000	85.099998	9.200000
19730612	1973	6	12	-1.000000	8.200000	454.000000	10.600000	3.600000	25.000000	-1.000000	0.100000	0.080000	9.200000	-1.000000	-1.000000	-1.000000	0.030000	19.000000	237.000000	-1.000000	-1.000000	8.800000	2.100000	16.000000	77.699997	8.700000
19730706	1973	7	6	24.000000	7.900000	387.000000	7.700000	3.800000	62.000000	-1.000000	0.200000	0.080000	4.400000	-1.000000	-1.000000	-1.000000	0.100000	18.000000	203.000000	-1.000000	-1.000000	11.100000	2.200000	17.000000	68.199997	7.200000
19730803	1973	8	3	22.000000	8.200000	431.000000	-1.000000	2.900000	15.000000	-1.000000	0.100000	0.060000	7.500000	-1.000000	-1.000000	-1.000000	0.300000	17.000000	222.000000	-1.000000	-1.000000	9.000000	2.500000	16.000000	77.099998	7.300000
19730907	1973	9	7	-1.000000	8.300000	398.000000	10.200000	2.600000	12.000000	-1.000000	0.100000	0.050000	4.400000	-1.000000	-1.000000	-1.000000	0.150000	17.000000	218.000000	-1.000000	-1.000000	10.400000	2.100000	15.000000	68.900002	10.600000
19731005	1973	10	5	10.000000	8.100000	413.000000	11.400000	3.400000	21.000000	-1.000000	0.100000	0.030000	5.700000	-1.000000	-1.000000	-1.000000	0.100000	16.000000	217.000000	-1.000000	-1.000000	10.900000	2.300000	19.000000	72.099998	2.400000
19731109	1973	11	9	10.000000	7.900000	427.000000	11.200000	3.400000	17.000000	-1.000000	0.100000	0.030000	7.100000	-1.000000	-1.000000	-1.000000	0.300000	18.000000	217.000000	-1.000000	-1.000000	11.800000	3.400000	18.000000	72.099998	9.700000
19731207	1973	12	7	4.000000	8.000000	485.000000	12.600000	4.200000	7.000000	-1.000000	0.100000	0.080000	11.000000	-1.000000	-1.000000	-1.000000	0.200000	19.000000	250.000000	-1.000000	-1.000000	11.200000	2.600000	18.000000	87.300003	3.900000
19740111	1974	1	11	9.000000	8.100000	527.000000	10.400000	2.300000	25.000000	-1.000000	0.100000	0.030000	14.300000	-1.000000	-1.000000	-1.000000	0.400000	20.000000	274.000000	-1.000000	-1.000000	8.500000	2.000000	15.000000	96.099998	4.800000
19740208	1974	2	8	6.000000	8.100000	508.000000	11.400000	2.700000	26.000000	-1.000000	0.100000	0.080000	15.400000	-1.000000	-1.000000	-1.000000	0.300000	23.000000	265.000000	-1.000000	-1.000000	7.500000	2.100000	16.000000	92.099998	7.200000
19740308	1974	3	8	5.000000	8.000000	504.000000	11.400000	4.600000	16.000000	-1.000000	0.100000	0.080000	15.400000	-1.000000	-1.000000	-1.000000	0.200000	18.000000	257.000000	-1.000000	-1.000000	7.500000	2.100000	15.000000	95.599998	5.700000
19740405	1974	4	5	13.500000	8.000000	484.000000	9.500000	3.000000	14.000000	-1.000000	0.100000	0.030000	11.400000	-1.000000	-1.000000	-1.000000	0.150000	17.000000	263.000000	-1.000000	-1.000000	7.000000	1.600000	14.000000	83.300003	10.100000
19740510	1974	5	10	14.000000	7.900000	484.000000	10.100000	2.300000	110.000000	-1.000000	0.100000	0.080000	20.600000	-1.000000	-1.000000	-1.000000	0.100000	18.000000	263.000000	-1.000000	-1.000000	8.000000	2.000000	15.000000	63.200001	1.400000
19740607	1974	6	7	18.000000	8.200000	497.000000	9.500000	3.400000	30.000000	-1.000000	0.100000	0.030000	9.600000	-1.000000	-1.000000	-1.000000	0.050000	20.000000	235.000000	-1.000000	-1.000000	12.000000	2.000000	33.000000	76.099998	3.800000
19740705	1974	7	5	20.000000	8.100000	471.000000	8.500000	2.400000	30.000000	-1.000000	0.100000	0.030000	9.200000	-1.000000	-1.000000	-1.000000	0.350000	18.000000	237.000000	-1.000000	-1.000000	12.800000	2.400000	21.000000	85.699997	4.800000
19740809	1974	8	9	19.000000	8.200000	426.000000	10.900000	3.900000	32.000000	-1.000000	0.300000	0.080000	5.700000	-1.000000	-1.000000	-1.000000	0.100000	20.000000	239.000000	-1.000000	-1.000000	9.500000	2.200000	15.000000	59.799999	5.800000
19740906	1974	9	6	17.500000	7.900000	422.000000	9.100000	1.600000	44.000000	-1.000000	0.100000	0.080000	5.300000	-1.000000	-1.000000	-1.000000	0.250000	18.000000	211.000000	-1.000000	-1.000000	14.500000	2.400000	20.000000	68.199997	4.300000
19741011	1974	10	11	10.500000	8.000000	444.000000	10.100000	2.400000	100.000000	-1.000000	0.100000	0.050000	11.400000	-1.000000	-1.000000	-1.000000	0.250000	20.000000	79.300003	-1.000000	-1.000000	7.000000	2.700000	14.000000	76.900002	6.700000
19741108	1974	11	8	7.000000	8.000000	532.000000	10.200000	2.400000	98.000000	-1.000000	0.300000	0.030000	14.900000	-1.000000	-1.000000	-1.000000	0.250000	20.000000	270.000000	-1.000000	-1.000000	6.200000	2.500000	15.000000	97.699997	2.400000
19741206	1974	12	6	9.800000	8.100000	509.000000	9.500000	2.200000	110.000000	-1.000000	0.100000	0.080000	13.200000	-1.000000	-1.000000	-1.000000	0.250000	19.000000	292.000000	-1.000000	-1.000000	6.700000	2.400000	14.000000	86.500000	7.200000
19750110	1975	1	10	7.800000	8.100000	521.000000	9.600000	2.100000	65.000000	-1.000000	0.100000	0.080000	14.500000	-1.000000	-1.000000	-1.000000	0.134000	19.000000	292.000000	-1.000000	-1.000000	7.000000	1.900000	15.000000	92.000000	9.600000
19750207	1975	2	7	9.000000	8.100000	496.000000	10.700000	1.900000	53.000000	-1.000000	0.100000	0.080000	9.500000	-1.000000	-1.000000	-1.000000	0.134000	17.000000	273.000000	-1.000000	-1.000000	5.700000	1.500000	14.000000	90.000000	5.300000
19750307	1975	3	7	9.000000	8.100000	521.000000	7.900000	2.800000	28.000000	-1.000000	0.100000	0.030000	16.200001	-1.000000	-1.000000	-1.000000	0.050000	20.000000	268.000000	-1.000000	-1.000000	10.200000	2.100000	19.000000	83.000000	10.100000
19750411	1975	4	11	7.200000	8.200000	482.000000	10.900000	2.100000	30.000000	-1.000000	0.100000	0.030000	11.400000	-1.000000	-1.000000	-1.000000	0.134000	17.000000	268.000000	-1.000000	-1.000000	6.700000	1.800000	15.000000	88.000000	0.800000
19750509	1975	5	9	12.100000	8.000000	484.000000	10.000000	2.400000	78.000000	-1.000000	0.300000	0.050000	15.400000	-1.000000	-1.000000	-1.000000	0.335000	10.000000	266.000000	-1.000000	-1.000000	6.300000	1.900000	15.000000	76.000000	9.700000
19750606	1975	6	6	16.600000	8.100000	474.000000	9.700000	1.600000	19.000000	-1.000000	0.100000	0.060000	13.600000	-1.000000	-1.000000	-1.000000	0.134000	12.000000	251.000000	-1.000000	-1.000000	6.800000	2.000000	16.500000	86.000000	5.300000
19750704	1975	7	4	19.200001	8.000000	414.000000	9.300000	3.400000	23.000000	-1.000000	0.100000	0.070000	11.000000	-1.000000	-1.000000	-1.000000	0.134000	15.000000	224.000000	-1.000000	-1.000000	8.400000	2.300000	15.000000	72.000000	4.900000
19750808	1975	8	8	23.900000	8.100000	421.000000	8.400000	3.900000	16.000000	-1.000000	0.100000	0.060000	8.800000	-1.000000	-1.000000	-1.000000	0.201000	15.000000	235.000000	-1.000000	-1.000000	6.000000	2.100000	15.000000	72.000000	8.700000
19750905	1975	9	5	19.200001	8.100000	431.000000	10.100000	3.500000	37.000000	-1.000000	0.100000	0.070000	8.400000	-1.000000	-1.000000	-1.000000	0.268000	16.000000	233.000000	-1.000000	-1.000000	11.400000	2.400000	18.000000	62.000000	6.800000
19751010	1975	10	10	13.400000	8.100000	453.000000	9.500000	1.900000	23.000000	-1.000000	0.100000	0.060000	11.000000	-1.000000	-1.000000	-1.000000	0.402000	16.000000	227.000000	-1.000000	-1.000000	7.600000	2.100000	16.000000	73.000000	8.200000
19751107	1975	11	7	9.500000	7.900000	498.000000	9.900000	3.000000	15.000000	-1.000000	0.100000	0.070000	9.700000	-1.000000	-1.000000	-1.000000	0.536000	18.000000	264.000000	-1.000000	-1.000000	7.600000	2.200000	18.000000	82.000000	10.600000
19751205	1975	12	5	6.500000	8.100000	558.000000	9.500000	2.400000	30.000000	-1.000000	0.100000	0.140000	17.600000	-1.000000	-1.000000	-1.000000	0.402000	23.000000	292.000000	-1.000000	-1.000000	6.600000	2.800000	17.000000	99.000000	11.500000
19760106	1976	1	6	4.800000	7.900000	531.000000	11.400000	3.300000	188.000000	-1.000000	0.130000	0.160000	17.000000	0.100000	-1.000000	-1.000000	0.260000	19.000000	281.000000	-1.000000	-1.000000	6.200000	1.800000	17.000000	105.000000	3.700000
19760202	1976	2	2	0.800000	8.300000	530.000000	11.000000	3.500000	9.000000	-1.000000	0.050000	0.100000	11.000000	0.100000	-1.000000	-1.000000	0.040000	22.000000	276.000000	-1.000000	-1.000000	7.900000	2.500000	18.000000	104.000000	4.000000
19760308	1976	3	8	5.300000	8.400000	541.000000	12.000000	3.000000	14.000000	-1.000000	0.050000	0.050000	19.000000	0.300000	-1.000000	-1.000000	0.180000	20.000000	270.000000	-1.000000	-1.000000	8.800000	2.100000	19.000000	102.000000	3.600000
19760405	1976	4	5	15.000000	8.300000	529.000000	10.800000	3.000000	20.000000	-1.000000	0.050000	0.050000	15.000000	1.600000	-1.000000	-1.000000	0.150000	18.000000	249.000000	-1.000000	-1.000000	11.400000	2.200000	23.000000	90.000000	3.300000
19760503	1976	5	3	12.000000	8.000000	474.000000	12.200000	6.400000	33.000000	-1.000000	0.050000	0.100000	12.000000	1.900000	-1.000000	-1.000000	0.280000	11.000000	230.000000	-1.000000	-1.000000	9.300000	2.100000	19.000000	79.000000	3.500000
19760608	1976	6	8	20.400000	8.100000	455.000000	10.200000	5.200000	9.000000	-1.000000	0.100000	0.150000	8.000000	1.100000	-1.000000	-1.000000	0.120000	21.000000	220.000000	-1.000000	-1.000000	12.000000	2.200000	17.000000	78.000000	3.300000
19760705	1976	7	5	25.100000	8.000000	468.000000	10.200000	2.900000	23.000000	-1.000000	0.050000	0.100000	2.000000	3.500000	-1.000000	-1.000000	0.050000	20.000000	215.000000	-1.000000	-1.000000	17.799999	2.700000	26.000000	67.000000	3.500000
19760802	1976	8	2	21.700001	8.100000	435.000000	8.400000	4.300000	30.000000	-1.000000	0.050000	0.100000	1.000000	2.300000	-1.000000	-1.000000	0.050000	20.000000	198.000000	-1.000000	-1.000000	16.299999	2.700000	26.000000	63.000000	3.200000
19760913	1976	9	13	16.000000	8.300000	455.000000	8.600000	4.300000	16.000000	-1.000000	0.050000	0.050000	4.000000	1.500000	-1.000000	-1.000000	0.070000	17.000000	212.000000	-1.000000	-1.000000	17.500000	2.500000	25.000000	71.000000	3.100000
19761004	1976	10	4	16.400000	7.900000	435.000000	8.200000	3.000000	49.000000	-1.000000	0.050000	0.100000	5.000000	0.300000	-1.000000	-1.000000	0.100000	21.000000	207.000000	-1.000000	-1.000000	14.400000	2.800000	12.000000	69.000000	3.500000
19761108	1976	11	8	9.800000	7.700000	454.000000	9.200000	2.600000	16.000000	-1.000000	0.050000	0.100000	5.000000	0.900000	-1.000000	-1.000000	0.380000	16.000000	220.000000	-1.000000	-1.000000	12.700000	3.000000	22.000000	77.000000	3.500000
19761213	1976	12	13	5.200000	8.300000	549.000000	11.400000	1.500000	84.000000	-1.000000	0.050000	0.150000	22.000000	2.100000	-1.000000	-1.000000	0.200000	22.000000	275.000000	-1.000000	-1.000000	8.600000	2.200000	17.500000	100.000000	3.700000
19770110	1977	1	10	5.700000	8.200000	547.000000	11.800000	2.300000	34.000000	-1.000000	0.050000	0.200000	10.500000	6.000000	-1.000000	-1.000000	0.300000	32.000000	273.000000	-1.000000	-1.000000	10.600000	2.500000	23.000000	105.000000	4.100000
19770228	1977	2	28	5.500000	7.800000	504.000000	10.900000	1.800000	167.000000	-1.000000	0.130000	0.400000	16.500000	2.000000	-1.000000	-1.000000	0.110000	22.000000	259.000000	-1.000000	-1.000000	4.800000	1.800000	16.000000	96.000000	3.000000
19770328	1977	3	28	9.000000	8.000000	538.000000	10.800000	2.600000	52.000000	-1.000000	0.050000	0.100000	16.000000	4.000000	-1.000000	-1.000000	0.190000	27.000000	259.000000	-1.000000	-1.000000	8.700000	2.700000	18.000000	100.000000	3.700000
19770418	1977	4	18	9.700000	7.900000	519.000000	8.300000	2.600000	27.000000	-1.000000	0.050000	0.050000	14.000000	2.500000	-1.000000	-1.000000	0.100000	26.000000	256.000000	-1.000000	-1.000000	8.300000	1.800000	17.000000	86.000000	3.500000
19770523	1977	5	23	15.000000	8.000000	496.000000	10.000000	3.700000	34.000000	-1.000000	0.050000	0.100000	18.000000	1.600000	-1.000000	-1.000000	0.150000	17.000000	253.000000	-1.000000	-1.000000	5.000000	1.600000	12.000000	96.000000	3.000000
19770627	1977	6	27	18.000000	7.200000	500.000000	9.500000	3.700000	28.000000	-1.000000	0.050000	0.100000	10.000000	0.500000	-1.000000	-1.000000	0.120000	17.000000	253.000000	-1.000000	-1.000000	7.500000	1.800000	15.000000	93.000000	3.700000
19770718	1977	7	18	18.000000	8.200000	480.000000	8.600000	3.300000	22.000000	-1.000000	0.050000	0.150000	12.000000	10.000000	-1.000000	-1.000000	0.040000	17.000000	251.000000	-1.000000	-1.000000	6.000000	2.000000	13.000000	90.000000	4.000000
19770822	1977	8	22	17.500000	8.300000	427.000000	8.800000	1.500000	32.000000	-1.000000	0.050000	0.060000	10.000000	4.000000	-1.000000	-1.000000	0.180000	15.000000	207.000000	-1.000000	-1.000000	5.500000	2.900000	13.000000	78.000000	3.800000
19770926	1977	9	26	13.500000	7.900000	460.000000	10.000000	2.100000	26.000000	-1.000000	0.050000	0.150000	11.000000	1.700000	-1.000000	-1.000000	0.020000	18.000000	217.000000	-1.000000	-1.000000	9.000000	1.900000	19.000000	81.000000	3.600000
19771024	1977	10	24	-1.000000	8.100000	537.000000	8.400000	5.300000	9.000000	-1.000000	0.100000	0.150000	14.000000	3.400000	-1.000000	-1.000000	0.300000	9.000000	264.000000	-1.000000	-1.000000	10.700000	2.800000	20.000000	94.000000	4.000000
19771128	1977	11	28	5.000000	8.300000	543.000000	11.800000	4.500000	46.000000	-1.000000	0.050000	0.050000	19.000000	4.400000	-1.000000	-1.000000	0.200000	18.000000	288.000000	-1.000000	-1.000000	6.700000	2.500000	17.000000	107.000000	3.600000
19771219	1977	12	19	5.500000	8.500000	674.000000	8.800000	2.700000	40.000000	-1.000000	0.050000	0.150000	17.000000	1.300000	-1.000000	-1.000000	0.070000	30.000000	288.000000	-1.000000	-1.000000	7.000000	3.100000	16.000000	105.000000	4.000000
19780109	1978	1	9	4.800000	8.500000	533.000000	11.200000	4.600000	19.000000	-1.000000	0.100000	0.100000	17.000000	1.600000	-1.000000	-1.000000	0.140000	19.000000	288.000000	-1.000000	-1.000000	4.400000	3.500000	14.000000	104.000000	3.500000
19780213	1978	2	13	0.800000	8.200000	522.000000	11.800000	2.700000	44.000000	-1.000000	0.050000	0.050000	15.000000	1.600000	-1.000000	-1.000000	0.200000	25.000000	283.000000	-1.000000	-1.000000	6.500000	1.900000	14.000000	104.000000	3.500000
19780306	1978	3	6	8.000000	8.400000	474.000000	11.200000	1.500000	36.000000	-1.000000	0.050000	0.050000	12.000000	0.800000	-1.000000	-1.000000	0.050000	26.000000	259.000000	-1.000000	-1.000000	4.600000	1.800000	14.000000	93.000000	3.000000
19780410	1978	4	10	9.800000	8.300000	446.000000	10.000000	2.600000	12.000000	-1.000000	0.050000	0.100000	11.000000	0.900000	-1.000000	-1.000000	0.020000	12.000000	244.000000	-1.000000	-1.000000	5.300000	2.100000	14.000000	87.000000	2.800000
19780508	1978	5	8	12.800000	8.300000	522.000000	8.200000	1.900000	7.000000	-1.000000	0.050000	0.200000	19.000000	0.800000	-1.000000	-1.000000	0.120000	21.000000	259.000000	-1.000000	-1.000000	6.300000	2.100000	10.000000	97.000000	3.000000
19780612	1978	6	12	18.500000	8.300000	497.000000	9.800000	4.700000	21.000000	-1.000000	0.050000	0.050000	15.000000	1.200000	-1.000000	-1.000000	0.020000	17.000000	263.000000	-1.000000	-1.000000	7.700000	2.100000	16.000000	97.000000	3.000000
19780706	1978	7	6	16.400000	8.200000	489.000000	9.400000	2.500000	10.000000	-1.000000	0.050000	0.200000	16.000000	0.600000	-1.000000	-1.000000	0.180000	7.000000	246.000000	-1.000000	-1.000000	6.500000	2.000000	18.000000	93.000000	3.200000
19780807	1978	8	7	20.000000	8.300000	473.000000	9.200000	3.900000	12.000000	-1.000000	0.050000	0.100000	15.000000	1.600000	-1.000000	-1.000000	0.050000	7.000000	244.000000	-1.000000	-1.000000	6.500000	2.400000	15.000000	90.000000	3.300000
19780925	1978	9	25	16.799999	8.400000	437.000000	10.000000	2.400000	12.000000	-1.000000	0.050000	0.150000	11.000000	1.600000	-1.000000	-1.000000	0.170000	19.000000	215.000000	-1.000000	-1.000000	10.200000	2.000000	20.000000	79.000000	3.100000
19781002	1978	10	2	14.500000	8.100000	436.000000	8.600000	1.300000	13.000000	-1.000000	0.050000	0.050000	12.000000	1.500000	-1.000000	-1.000000	0.220000	15.000000	217.000000	-1.000000	-1.000000	10.200000	2.200000	20.000000	79.000000	3.300000
19781120	1978	11	20	7.800000	7.900000	513.000000	11.600000	2.100000	8.000000	-1.000000	0.050000	0.150000	15.000000	2.000000	-1.000000	-1.000000	0.400000	14.000000	258.000000	-1.000000	-1.000000	14.800000	3.000000	25.000000	95.000000	3.200000
19781214	1978	12	14	6.800000	8.100000	540.000000	10.000000	2.300000	17.000000	-1.000000	0.100000	0.100000	15.000000	0.700000	-1.000000	-1.000000	0.880000	22.000000	253.000000	-1.000000	-1.000000	15.300000	2.600000	26.000000	95.000000	3.300000
19790115	1979	1	15	2.400000	8.200000	455.000000	16.000000	2.700000	204.000000	-1.000000	0.100000	0.100000	21.000000	2.500000	-1.000000	-1.000000	0.200000	25.000000	202.000000	-1.000000	-1.000000	8.000000	2.700000	18.000000	81.000000	2.900000
19790205	1979	2	5	6.000000	8.100000	536.000000	16.799999	1.100000	33.000000	-1.000000	0.200000	0.100000	23.000000	1.200000	-1.000000	-1.000000	0.400000	31.000000	247.000000	-1.000000	-1.000000	8.500000	2.600000	20.000000	98.000000	3.300000
19790305	1979	3	5	6.700000	8.400000	532.000000	8.200000	1.700000	34.000000	-1.000000	0.100000	0.080000	16.000000	1.400000	-1.000000	-1.000000	0.120000	20.000000	273.000000	-1.000000	-1.000000	6.000000	2.100000	15.000000	101.000000	3.000000
19790409	1979	4	9	9.500000	8.300000	455.000000	11.800000	2.200000	21.000000	-1.000000	0.100000	0.100000	13.000000	1.800000	-1.000000	-1.000000	0.050000	21.000000	227.000000	-1.000000	-1.000000	5.800000	2.000000	14.000000	88.000000	3.200000
19790507	1979	5	7	10.000000	8.000000	549.000000	9.600000	3.000000	16.000000	-1.000000	0.050000	0.150000	19.000000	1.000000	-1.000000	-1.000000	0.120000	17.000000	256.000000	-1.000000	-1.000000	5.900000	2.000000	21.000000	88.000000	4.300000
19790514	1979	5	14	17.000000	8.300000	508.000000	9.600000	3.000000	-1.000000	-1.000000	0.050000	0.200000	16.000000	1.200000	-1.000000	-1.000000	0.080000	19.000000	232.000000	-1.000000	-1.000000	8.400000	2.100000	21.000000	90.000000	2.700000
19790611	1979	6	11	17.299999	8.100000	500.000000	9.000000	1.300000	25.000000	-1.000000	0.100000	0.100000	13.000000	1.400000	-1.000000	-1.000000	0.120000	11.000000	261.000000	-1.000000	-1.000000	5.100000	1.400000	13.000000	98.000000	2.700000
19790702	1979	7	2	18.000000	8.100000	491.000000	8.600000	2.200000	30.000000	-1.000000	0.100000	0.100000	16.000000	1.400000	-1.000000	-1.000000	0.020000	17.000000	254.000000	-1.000000	-1.000000	8.400000	1.900000	19.000000	94.000000	3.000000
