Date	Annee	Mois	jour	TEMP_EAU	pH	COND	O2	DBO5	MES	COD	NH4	NO2	NO3	NKj	SIO	PTO	PO4	SO4	HCO3	CHLA	PheoP	Na	K	Cl	Ca	Mg
19721113	1972	11	13	12.000000	7.800000	458.000000	8.300000	4.200000	10.000000	-1.000000	0.600000	0.240000	10.100000	-1.000000	-1.000000	-1.000000	0.370000	20.000000	232.000000	-1.000000	-1.000000	11.600000	3.500000	17.000000	73.500000	7.600000
19721212	1972	12	12	8.000000	7.900000	478.000000	10.200000	3.600000	39.000000	-1.000000	0.100000	0.080000	14.900000	-1.000000	-1.000000	-1.000000	0.500000	24.000000	244.000000	-1.000000	-1.000000	8.800000	3.000000	16.000000	84.199997	9.600000
19730109	1973	1	9	4.000000	8.000000	525.000000	11.700000	4.000000	4.000000	-1.000000	0.700000	0.080000	16.700001	-1.000000	-1.000000	-1.000000	0.500000	24.000000	274.000000	-1.000000	-1.000000	9.700000	2.800000	17.000000	87.800003	9.600000
19730214	1973	2	14	7.000000	8.100000	500.000000	11.000000	5.100000	32.000000	-1.000000	0.300000	0.160000	17.600000	-1.000000	-1.000000	-1.000000	0.600000	21.000000	263.000000	-1.000000	-1.000000	8.900000	2.400000	16.000000	90.900002	7.700000
19730314	1973	3	14	8.000000	7.900000	504.000000	10.600000	4.400000	29.000000	-1.000000	0.100000	0.160000	14.900000	-1.000000	-1.000000	-1.000000	0.500000	24.000000	255.000000	-1.000000	-1.000000	8.800000	2.300000	16.000000	85.800003	6.300000
19730410	1973	4	10	10.000000	8.200000	485.000000	9.700000	3.600000	13.000000	-1.000000	0.300000	0.080000	14.500000	-1.000000	-1.000000	-1.000000	0.400000	24.000000	242.000000	-1.000000	-1.000000	10.600000	2.400000	17.000000	87.199997	8.200000
19730514	1973	5	14	14.000000	8.300000	456.000000	9.700000	7.300000	24.000000	-1.000000	0.300000	0.160000	11.000000	-1.000000	-1.000000	-1.000000	0.600000	22.000000	244.000000	-1.000000	-1.000000	10.200000	3.000000	17.000000	84.000000	7.200000
19730613	1973	6	13	20.000000	7.600000	462.000000	7.000000	5.500000	7.000000	-1.000000	0.200000	0.060000	12.300000	-1.000000	-1.000000	-1.000000	0.700000	25.000000	226.000000	-1.000000	-1.000000	10.000000	3.200000	16.000000	76.199997	9.700000
19730711	1973	7	11	24.000000	7.600000	449.000000	5.600000	3.800000	13.000000	-1.000000	1.900000	0.160000	7.900000	-1.000000	-1.000000	-1.000000	0.700000	29.000000	227.000000	-1.000000	-1.000000	10.700000	3.300000	19.000000	72.000000	12.000000
19730807	1973	8	7	21.000000	7.900000	455.000000	7.000000	3.000000	14.000000	-1.000000	1.000000	0.160000	8.800000	-1.000000	-1.000000	-1.000000	0.700000	23.000000	237.000000	-1.000000	-1.000000	12.000000	2.900000	17.000000	77.000000	6.800000
19730911	1973	9	11	-1.000000	7.800000	437.000000	9.800000	6.600000	13.000000	-1.000000	0.900000	2.400000	7.000000	-1.000000	-1.000000	-1.000000	0.700000	22.000000	230.000000	-1.000000	-1.000000	11.400000	2.800000	17.000000	70.500000	8.200000
19731009	1973	10	9	11.000000	7.800000	440.000000	7.500000	5.000000	13.000000	-1.000000	1.300000	0.240000	8.800000	-1.000000	-1.000000	-1.000000	0.700000	24.000000	217.000000	-1.000000	-1.000000	15.400000	3.600000	19.000000	69.599998	6.200000
19731113	1973	11	13	12.000000	7.700000	500.000000	8.400000	7.200000	11.000000	-1.000000	2.000000	0.160000	11.000000	-1.000000	-1.000000	-1.000000	1.000000	28.000000	239.000000	-1.000000	-1.000000	14.300000	3.400000	22.000000	76.099998	6.800000
19731212	1973	12	12	6.000000	8.000000	514.000000	11.200000	6.500000	12.000000	-1.000000	3.900000	0.160000	13.200000	-1.000000	-1.000000	-1.000000	1.000000	25.000000	261.000000	-1.000000	-1.000000	13.000000	3.600000	21.000000	82.500000	10.500000
19740115	1974	1	15	9.000000	7.900000	525.000000	9.300000	3.200000	14.000000	-1.000000	0.600000	0.160000	18.000000	-1.000000	-1.000000	-1.000000	0.400000	32.000000	255.000000	-1.000000	-1.000000	10.500000	3.100000	20.000000	94.199997	3.800000
19740212	1974	2	12	8.000000	8.000000	474.000000	9.600000	4.200000	85.000000	-1.000000	1.900000	0.080000	18.400000	-1.000000	-1.000000	-1.000000	0.400000	35.000000	217.000000	-1.000000	-1.000000	8.800000	3.000000	17.000000	77.099998	7.200000
19740312	1974	3	12	8.000000	7.900000	519.000000	10.400000	4.400000	9.000000	-1.000000	2.600000	0.160000	17.600000	-1.000000	-1.000000	-1.000000	0.600000	25.000000	244.000000	-1.000000	-1.000000	9.400000	2.500000	19.000000	84.199997	6.700000
19740409	1974	4	9	13.000000	8.000000	509.000000	8.900000	7.700000	35.000000	-1.000000	0.600000	0.160000	15.800000	-1.000000	-1.000000	-1.000000	0.600000	24.000000	255.000000	-1.000000	-1.000000	10.500000	2.500000	18.000000	83.300003	9.100000
19740514	1974	5	14	14.000000	8.100000	472.000000	9.100000	6.900000	21.000000	-1.000000	0.600000	0.160000	14.000000	-1.000000	-1.000000	-1.000000	0.350000	24.000000	239.000000	-1.000000	-1.000000	9.700000	2.800000	18.000000	56.799999	4.300000
19740611	1974	6	11	19.000000	7.600000	485.000000	6.000000	4.300000	9.000000	-1.000000	1.300000	2.470000	8.800000	-1.000000	-1.000000	-1.000000	0.800000	23.000000	244.000000	-1.000000	-1.000000	18.299999	3.000000	22.000000	78.400002	4.800000
19740709	1974	7	9	21.000000	7.900000	497.000000	6.700000	3.200000	8.000000	-1.000000	1.300000	0.170000	11.000000	-1.000000	-1.000000	-1.000000	0.850000	25.000000	250.000000	-1.000000	-1.000000	13.600000	3.000000	21.000000	78.500000	6.300000
19740813	1974	8	13	22.000000	7.800000	471.000000	7.700000	2.500000	7.000000	-1.000000	1.300000	0.170000	10.100000	-1.000000	-1.000000	-1.000000	0.700000	23.000000	231.000000	-1.000000	-1.000000	13.000000	3.200000	22.000000	74.500000	5.800000
19740910	1974	9	10	18.799999	7.700000	437.000000	6.600000	3.700000	11.000000	-1.000000	1.900000	0.250000	8.400000	-1.000000	-1.000000	-1.000000	0.800000	23.000000	204.000000	-1.000000	-1.000000	12.000000	3.500000	19.000000	68.099998	12.100000
19741015	1974	10	15	11.000000	7.900000	461.000000	8.900000	5.300000	25.000000	-1.000000	1.900000	0.130000	15.800000	-1.000000	-1.000000	-1.000000	1.000000	23.000000	74.300003	-1.000000	-1.000000	11.700000	3.200000	20.000000	75.300003	3.800000
19741112	1974	11	12	9.000000	8.100000	513.000000	9.900000	3.300000	30.000000	-1.000000	0.300000	0.080000	17.600000	-1.000000	-1.000000	-1.000000	0.600000	24.000000	259.000000	-1.000000	-1.000000	7.700000	2.800000	14.000000	88.800003	4.300000
19741210	1974	12	10	9.000000	8.000000	516.000000	10.100000	3.000000	34.000000	-1.000000	0.300000	0.160000	17.100000	-1.000000	-1.000000	-1.000000	0.550000	22.000000	257.000000	-1.000000	-1.000000	8.300000	2.600000	16.000000	91.300003	6.700000
19750114	1975	1	14	8.500000	8.000000	498.000000	9.400000	5.000000	39.000000	-1.000000	2.600000	0.160000	15.800000	-1.000000	-1.000000	-1.000000	1.000000	24.000000	253.000000	-1.000000	-1.000000	8.600000	2.800000	17.000000	83.000000	8.200000
19750211	1975	2	11	6.900000	8.100000	498.000000	11.000000	4.200000	28.000000	-1.000000	0.100000	0.080000	12.500000	-1.000000	-1.000000	-1.000000	0.536000	19.000000	251.000000	-1.000000	-1.000000	7.000000	2.100000	17.000000	90.000000	5.300000
19750311	1975	3	11	9.000000	8.000000	511.000000	10.100000	4.900000	19.000000	-1.000000	1.900000	0.130000	19.299999	-1.000000	-1.000000	-1.000000	6.030000	23.000000	257.000000	-1.000000	-1.000000	10.000000	2.900000	19.000000	82.000000	9.100000
19750415	1975	4	15	11.700000	7.900000	519.000000	9.300000	5.100000	31.000000	-1.000000	1.900000	0.060000	17.100000	-1.000000	-1.000000	-1.000000	0.871000	27.000000	277.000000	-1.000000	-1.000000	10.000000	0.700000	18.000000	88.000000	4.300000
19750513	1975	5	13	12.800000	8.200000	491.000000	9.200000	4.700000	25.000000	-1.000000	1.000000	0.170000	17.600000	-1.000000	-1.000000	-1.000000	0.670000	25.000000	244.000000	-1.000000	-1.000000	9.400000	2.500000	18.000000	86.000000	7.300000
19750610	1975	6	10	19.200001	8.300000	502.000000	10.800000	8.600000	20.000000	-1.000000	0.300000	0.130000	13.600000	-1.000000	-1.000000	-1.000000	0.737000	21.000000	264.000000	-1.000000	-1.000000	11.800000	2.800000	17.000000	87.000000	6.700000
19750708	1975	7	8	21.299999	7.800000	461.000000	7.700000	3.000000	17.000000	-1.000000	0.300000	0.330000	12.800000	-1.000000	-1.000000	-1.000000	0.737000	20.000000	224.000000	-1.000000	-1.000000	11.400000	3.200000	17.500000	78.000000	7.700000
19750811	1975	8	11	24.299999	7.700000	461.000000	7.100000	3.200000	10.000000	-1.000000	0.600000	0.130000	11.000000	-1.000000	-1.000000	-1.000000	0.871000	22.000000	242.000000	-1.000000	-1.000000	9.800000	2.800000	16.000000	74.000000	7.700000
19750909	1975	9	9	20.000000	7.900000	481.000000	7.800000	2.800000	14.000000	-1.000000	0.600000	0.070000	10.100000	-1.000000	-1.000000	-1.000000	0.804000	19.000000	240.000000	-1.000000	-1.000000	12.000000	3.100000	19.000000	69.000000	7.300000
19751014	1975	10	14	11.600000	7.900000	509.000000	9.100000	7.000000	14.000000	-1.000000	1.300000	0.060000	13.200000	-1.000000	-1.000000	-1.000000	1.400000	35.000000	238.000000	-1.000000	-1.000000	12.600000	3.600000	21.000000	82.000000	4.900000
19751110	1975	11	10	9.900000	-1.000000	-1.000000	8.900000	5.200000	9.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19751209	1975	12	9	8.100000	7.800000	523.000000	10.500000	4.600000	38.000000	-1.000000	0.300000	0.070000	20.200001	-1.000000	-1.000000	-1.000000	0.804000	27.000000	244.000000	-1.000000	-1.000000	7.600000	3.300000	17.000000	85.000000	8.700000
19760126	1976	1	26	5.800000	7.500000	513.000000	11.400000	4.000000	20.000000	-1.000000	0.100000	0.200000	26.000000	1.300000	-1.000000	-1.000000	1.850000	21.000000	257.000000	-1.000000	-1.000000	8.500000	2.600000	17.000000	97.000000	4.200000
19760209	1976	2	9	5.400000	8.000000	538.000000	10.800000	4.000000	7.000000	-1.000000	1.200000	0.200000	18.000000	1.200000	-1.000000	-1.000000	0.870000	33.000000	276.000000	-1.000000	-1.000000	11.000000	2.600000	21.000000	101.000000	4.200000
19760322	1976	3	22	7.500000	8.400000	541.000000	11.200000	6.000000	10.000000	-1.000000	0.050000	0.100000	16.000000	1.500000	-1.000000	-1.000000	0.680000	19.000000	256.000000	-1.000000	-1.000000	10.900000	2.500000	19.000000	95.000000	4.000000
19760426	1976	4	26	13.500000	8.000000	487.000000	8.700000	5.200000	13.000000	-1.000000	1.750000	0.200000	14.000000	2.200000	-1.000000	-1.000000	0.700000	28.000000	227.000000	-1.000000	-1.000000	11.400000	2.800000	23.000000	77.000000	3.500000
19760510	1976	5	10	19.000000	7.800000	492.000000	9.000000	8.200000	17.000000	-1.000000	1.500000	0.300000	12.000000	1.500000	-1.000000	-1.000000	0.050000	23.000000	200.000000	-1.000000	-1.000000	12.100000	3.000000	23.000000	70.000000	3.500000
19760614	1976	6	14	21.400000	7.500000	530.000000	4.600000	1.700000	4.000000	-1.000000	1.750000	0.440000	8.000000	1.700000	-1.000000	-1.000000	1.150000	26.000000	220.000000	-1.000000	-1.000000	16.500000	3.400000	21.000000	77.000000	4.300000
19760726	1976	7	26	21.299999	8.100000	435.000000	7.800000	5.000000	19.000000	-1.000000	0.500000	0.300000	6.500000	2.800000	-1.000000	-1.000000	0.500000	28.000000	213.000000	-1.000000	-1.000000	15.600000	3.800000	27.000000	71.000000	3.700000
19760809	1976	8	9	21.299999	7.900000	483.000000	7.800000	6.700000	19.000000	-1.000000	0.750000	0.340000	6.000000	2.500000	-1.000000	-1.000000	0.770000	31.000000	212.000000	-1.000000	-1.000000	16.200001	3.500000	25.000000	69.000000	3.700000
19760927	1976	9	27	18.700001	7.500000	503.000000	4.800000	2.800000	80.000000	-1.000000	2.500000	0.450000	7.000000	2.500000	-1.000000	-1.000000	0.550000	29.000000	232.000000	-1.000000	-1.000000	18.900000	3.800000	28.000000	76.000000	3.400000
19761025	1976	10	25	13.500000	7.600000	480.000000	7.200000	10.400000	52.000000	-1.000000	1.000000	0.290000	10.000000	1.800000	-1.000000	-1.000000	0.900000	25.000000	220.000000	-1.000000	-1.000000	15.000000	2.700000	19.000000	77.000000	3.600000
19761115	1976	11	15	9.500000	8.200000	474.000000	10.000000	6.000000	14.000000	-1.000000	1.000000	0.050000	10.000000	1.600000	-1.000000	-1.000000	1.200000	27.000000	222.000000	-1.000000	-1.000000	14.500000	3.500000	22.000000	77.000000	3.300000
19761220	1976	12	20	4.800000	7.800000	540.000000	12.100000	3.700000	22.000000	-1.000000	1.000000	0.200000	23.000000	2.700000	-1.000000	-1.000000	0.710000	29.000000	255.000000	-1.000000	-1.000000	11.200000	2.800000	20.000000	90.000000	4.000000
19770110	1977	1	10	5.900000	8.200000	539.000000	11.000000	7.900000	60.000000	-1.000000	2.000000	0.250000	25.000000	3.600000	-1.000000	-1.000000	1.150000	35.000000	242.000000	-1.000000	-1.000000	15.000000	3.800000	24.000000	89.000000	4.200000
19770214	1977	2	14	8.000000	7.800000	433.000000	11.100000	5.200000	200.000000	-1.000000	0.130000	0.200000	22.500000	14.000000	-1.000000	-1.000000	0.340000	30.000000	193.000000	-1.000000	-1.000000	5.900000	3.400000	19.000000	77.000000	3.300000
19770314	1977	3	14	9.600000	8.200000	536.000000	10.100000	6.600000	4.000000	-1.000000	1.000000	0.150000	23.500000	7.000000	-1.000000	-1.000000	0.570000	36.000000	248.000000	-1.000000	-1.000000	9.200000	2.400000	17.500000	100.000000	3.600000
19770425	1977	4	25	11.800000	7.900000	523.000000	9.400000	9.300000	14.000000	-1.000000	0.050000	0.270000	14.000000	0.500000	-1.000000	-1.000000	1.270000	35.000000	239.000000	-1.000000	-1.000000	11.000000	2.600000	21.000000	90.000000	4.000000
19770509	1977	5	9	12.800000	8.400000	489.000000	9.500000	5.100000	30.000000	-1.000000	1.250000	0.300000	20.500000	1.800000	-1.000000	-1.000000	1.100000	35.000000	232.000000	-1.000000	-1.000000	11.000000	3.000000	20.000000	90.000000	3.600000
19770613	1977	6	13	19.500000	8.200000	503.000000	8.100000	3.600000	48.000000	-1.000000	0.250000	0.300000	15.000000	0.400000	-1.000000	-1.000000	0.720000	24.000000	237.000000	-1.000000	-1.000000	6.800000	4.100000	18.000000	86.000000	4.500000
19770704	1977	7	4	21.000000	7.600000	488.000000	7.400000	2.400000	15.000000	-1.000000	0.500000	0.250000	14.500000	0.800000	-1.000000	-1.000000	0.800000	24.000000	232.000000	-1.000000	-1.000000	10.000000	2.800000	15.000000	85.000000	3.700000
19770808	1977	8	8	20.000000	7.800000	454.000000	8.000000	1.200000	23.000000	-1.000000	0.150000	0.050000	14.000000	3.000000	-1.000000	-1.000000	0.450000	20.000000	225.000000	-1.000000	-1.000000	10.000000	2.800000	13.000000	83.000000	3.700000
19770912	1977	9	12	17.500000	7.800000	531.000000	7.000000	2.100000	22.000000	-1.000000	1.250000	0.300000	16.000000	3.000000	-1.000000	-1.000000	1.100000	17.000000	259.000000	-1.000000	-1.000000	11.000000	3.600000	18.000000	94.000000	4.500000
19771010	1977	10	10	14.500000	8.200000	519.000000	7.200000	16.200001	49.000000	-1.000000	2.050000	0.300000	16.000000	4.000000	-1.000000	-1.000000	1.050000	22.000000	242.000000	-1.000000	-1.000000	13.500000	3.900000	21.000000	88.000000	4.300000
19771114	1977	11	14	9.000000	8.200000	497.000000	9.000000	2.800000	19.000000	-1.000000	1.300000	0.250000	26.000000	4.800000	-1.000000	-1.000000	2.000000	28.000000	244.000000	-1.000000	-1.000000	12.000000	4.000000	16.000000	88.000000	5.300000
19771205	1977	12	5	1.800000	8.400000	502.000000	10.000000	2.200000	7.000000	-1.000000	0.300000	0.060000	22.000000	2.800000	-1.000000	-1.000000	0.400000	33.000000	273.000000	-1.000000	-1.000000	8.600000	2.900000	16.000000	100.000000	3.600000
19780123	1978	1	23	4.500000	8.600000	536.000000	10.600000	4.600000	25.000000	-1.000000	0.700000	0.200000	20.000000	1.800000	-1.000000	-1.000000	0.540000	26.000000	264.000000	-1.000000	-1.000000	10.400000	2.600000	21.000000	99.000000	4.000000
19780228	1978	2	28	8.500000	7.900000	477.000000	9.800000	2.700000	48.000000	-1.000000	0.050000	0.150000	19.000000	1.100000	-1.000000	-1.000000	0.300000	31.000000	220.000000	-1.000000	-1.000000	7.100000	2.600000	15.000000	88.000000	3.400000
19780320	1978	3	20	8.200000	8.100000	465.000000	8.200000	4.200000	128.000000	-1.000000	0.100000	0.150000	21.000000	1.700000	-1.000000	-1.000000	0.400000	30.000000	220.000000	-1.000000	-1.000000	9.000000	2.900000	17.000000	92.000000	3.400000
19780424	1978	4	24	12.000000	8.400000	472.000000	10.400000	5.700000	37.000000	-1.000000	0.050000	0.200000	19.000000	1.300000	-1.000000	-1.000000	0.050000	25.000000	244.000000	-1.000000	-1.000000	8.400000	3.000000	17.500000	92.000000	3.600000
19780522	1978	5	22	14.000000	8.300000	511.000000	10.000000	1.800000	34.000000	-1.000000	0.050000	0.350000	19.000000	2.200000	-1.000000	-1.000000	0.400000	28.000000	251.000000	-1.000000	-1.000000	8.500000	2.700000	21.000000	92.000000	4.300000
19780626	1978	6	26	16.799999	7.900000	540.000000	7.800000	4.000000	8.000000	-1.000000	1.500000	0.250000	19.000000	2.000000	-1.000000	-1.000000	0.700000	23.000000	263.000000	-1.000000	-1.000000	10.500000	2.700000	20.000000	100.000000	3.500000
19780717	1978	7	17	19.600000	7.800000	516.000000	10.600000	1.200000	18.000000	-1.000000	0.750000	0.250000	17.000000	2.200000	-1.000000	-1.000000	0.950000	20.000000	244.000000	-1.000000	-1.000000	10.000000	2.900000	19.000000	92.000000	3.300000
19780821	1978	8	21	19.500000	8.000000	491.000000	8.400000	2.700000	13.000000	-1.000000	0.500000	0.150000	17.000000	2.400000	-1.000000	-1.000000	0.700000	20.000000	227.000000	-1.000000	-1.000000	8.700000	2.500000	17.000000	87.000000	3.500000
19780911	1978	9	11	-1.000000	8.200000	503.000000	9.200000	2.700000	15.000000	-1.000000	1.500000	0.200000	15.000000	2.600000	-1.000000	-1.000000	1.100000	22.000000	227.000000	-1.000000	-1.000000	12.500000	3.600000	22.000000	86.000000	4.300000
19781016	1978	10	16	14.600000	7.900000	492.000000	8.100000	3.000000	23.000000	-1.000000	0.600000	0.200000	24.000000	1.400000	-1.000000	-1.000000	0.200000	19.000000	232.000000	-1.000000	-1.000000	11.100000	2.900000	19.000000	91.000000	3.700000
19781106	1978	11	6	11.500000	7.800000	539.000000	8.400000	5.200000	24.000000	-1.000000	0.500000	0.300000	15.000000	2.000000	-1.000000	-1.000000	1.500000	23.000000	251.000000	-1.000000	-1.000000	14.000000	3.600000	24.000000	93.000000	5.200000
19781204	1978	12	4	7.500000	8.000000	595.000000	6.400000	6.000000	22.000000	-1.000000	0.300000	0.300000	18.000000	1.700000	-1.000000	-1.000000	1.600000	27.000000	278.000000	-1.000000	-1.000000	17.600000	4.000000	27.000000	101.000000	4.200000
19790123	1979	1	23	3.800000	8.000000	583.000000	4.000000	5.500000	23.000000	-1.000000	0.950000	0.350000	24.000000	3.200000	-1.000000	-1.000000	1.000000	41.000000	246.000000	-1.000000	-1.000000	14.600000	3.500000	29.000000	98.000000	4.200000
19790219	1979	2	19	3.500000	8.300000	477.000000	14.800000	1.500000	48.000000	-1.000000	0.100000	0.200000	22.000000	3.000000	-1.000000	-1.000000	0.450000	30.000000	220.000000	-1.000000	-1.000000	7.200000	2.600000	18.000000	88.000000	3.700000
19790319	1979	3	19	6.700000	8.300000	500.000000	14.800000	2.300000	46.000000	-1.000000	0.150000	0.100000	18.000000	1.000000	-1.000000	-1.000000	0.050000	18.000000	256.000000	-1.000000	-1.000000	4.500000	1.900000	15.000000	91.000000	3.000000
19790423	1979	4	23	11.500000	8.100000	542.000000	12.200000	2.500000	21.000000	-1.000000	0.100000	0.400000	22.000000	1.700000	-1.000000	-1.000000	0.640000	31.000000	254.000000	-1.000000	-1.000000	9.700000	2.700000	21.000000	103.000000	4.200000
19790528	1979	5	28	14.500000	7.900000	491.000000	10.500000	6.000000	24.000000	-1.000000	0.500000	0.200000	17.000000	2.600000	-1.000000	-1.000000	0.530000	23.000000	234.000000	-1.000000	-1.000000	9.000000	1.600000	17.000000	96.000000	3.400000
19790625	1979	6	25	18.700001	7.800000	502.000000	9.000000	5.000000	21.000000	-1.000000	0.800000	0.200000	18.000000	3.200000	-1.000000	-1.000000	0.760000	22.000000	244.000000	-1.000000	-1.000000	9.200000	2.800000	19.000000	90.000000	3.600000
19790723	1979	7	23	20.000000	8.000000	483.000000	7.600000	3.600000	35.000000	-1.000000	0.400000	0.150000	17.000000	2.300000	-1.000000	-1.000000	0.280000	22.000000	229.000000	-1.000000	-1.000000	9.300000	2.600000	20.000000	88.000000	3.200000
19790820	1979	8	20	20.000000	7.900000	471.000000	9.200000	3.000000	11.000000	-1.000000	0.450000	0.200000	16.000000	2.300000	-1.000000	-1.000000	0.500000	20.000000	224.000000	-1.000000	-1.000000	8.700000	3.000000	19.000000	85.000000	3.200000
19790917	1979	9	17	20.200001	7.800000	469.000000	6.800000	4.200000	15.000000	-1.000000	0.750000	0.100000	16.000000	4.100000	-1.000000	-1.000000	0.720000	23.000000	227.000000	-1.000000	-1.000000	11.600000	3.600000	22.000000	80.000000	3.100000
19791022	1979	10	22	13.000000	7.700000	484.000000	8.600000	3.300000	14.000000	-1.000000	0.800000	0.150000	15.000000	3.800000	-1.000000	-1.000000	1.400000	24.000000	227.000000	-1.000000	-1.000000	12.300000	3.500000	24.000000	83.000000	3.100000
19791119	1979	11	19	8.000000	7.800000	508.000000	11.300000	4.600000	25.000000	-1.000000	0.850000	0.100000	21.000000	3.600000	-1.000000	-1.000000	0.600000	26.000000	249.000000	-1.000000	-1.000000	8.800000	3.600000	20.000000	92.000000	3.800000
19791217	1979	12	17	10.000000	8.300000	464.000000	12.000000	5.700000	92.000000	-1.000000	0.550000	0.200000	17.000000	2.000000	-1.000000	-1.000000	0.600000	25.000000	217.000000	-1.000000	-1.000000	9.100000	3.600000	20.000000	83.000000	3.900000
19800121	1980	1	21	3.800000	8.100000	536.000000	13.000000	1.400000	10.000000	-1.000000	0.700000	0.100000	23.000000	2.000000	-1.000000	-1.000000	0.540000	26.000000	281.000000	-1.000000	-1.000000	8.600000	2.200000	20.000000	100.000000	3.600000
19800218	1980	2	18	3.000000	8.200000	501.000000	14.400000	5.000000	49.000000	-1.000000	0.550000	0.150000	19.000000	2.600000	-1.000000	-1.000000	0.320000	22.000000	253.000000	-1.000000	-1.000000	6.900000	2.600000	17.000000	93.000000	3.200000
19800317	1980	3	17	7.900000	7.900000	501.000000	11.600000	2.900000	28.000000	-1.000000	0.450000	0.200000	19.000000	1.600000	-1.000000	-1.000000	0.470000	28.000000	232.000000	-1.000000	-1.000000	7.800000	2.700000	19.000000	91.000000	3.600000
19800428	1980	4	28	8.600000	8.000000	537.000000	10.900000	7.600000	27.000000	-1.000000	0.500000	0.200000	20.000000	1.600000	-1.000000	-1.000000	0.650000	29.000000	266.000000	-1.000000	-1.000000	12.000000	2.900000	23.000000	100.000000	3.800000
