Date	Annee	Mois	jour	TEMP_EAU	pH	COND	O2	DBO5	MES	COD	NH4	NO2	NO3	NKj	SIO	PTO	PO4	SO4	HCO3	CHLA	PheoP	Na	K	Cl	Ca	Mg
19771018	1977	10	18	15.000000	8.000000	509.000000	7.500000	2.600000	8.000000	-1.000000	0.750000	0.250000	10.000000	4.800000	-1.000000	-1.000000	0.820000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	16.000000	-1.000000	-1.000000
19771025	1977	10	25	13.700000	8.300000	521.000000	7.400000	3.400000	4.000000	-1.000000	0.500000	0.200000	15.000000	3.800000	-1.000000	-1.000000	0.900000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	23.000000	-1.000000	-1.000000
19771103	1977	11	3	13.000000	7.800000	538.000000	7.900000	5.500000	14.000000	-1.000000	0.500000	1.650000	12.000000	4.000000	-1.000000	-1.000000	0.960000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	15.000000	-1.000000	-1.000000
19771108	1977	11	8	13.400000	7.700000	600.000000	8.600000	2.700000	9.000000	-1.000000	0.750000	0.350000	25.000000	4.200000	-1.000000	-1.000000	0.850000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	21.000000	-1.000000	-1.000000
19771115	1977	11	15	13.000000	8.200000	558.000000	8.800000	2.500000	12.000000	-1.000000	0.750000	0.100000	15.000000	3.600000	-1.000000	-1.000000	0.900000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	18.000000	-1.000000	-1.000000
19771122	1977	11	22	8.500000	7.900000	568.000000	9.000000	3.200000	106.000000	-1.000000	0.100000	0.400000	17.000000	3.600000	-1.000000	-1.000000	0.640000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	17.000000	-1.000000	-1.000000
19771129	1977	11	29	6.300000	8.100000	573.000000	11.000000	5.900000	100.000000	-1.000000	0.250000	0.100000	18.000000	2.200000	-1.000000	-1.000000	0.450000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.000000	-1.000000	-1.000000
19771206	1977	12	6	3.300000	8.200000	591.000000	12.400000	4.700000	39.000000	-1.000000	0.350000	0.150000	20.000000	4.200000	-1.000000	-1.000000	0.460000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	11.000000	-1.000000	-1.000000
19771213	1977	12	13	7.200000	8.100000	397.000000	11.600000	-1.000000	35.000000	-1.000000	0.400000	0.200000	19.000000	1.800000	-1.000000	-1.000000	0.440000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	16.000000	-1.000000	-1.000000
19771220	1977	12	20	6.000000	7.700000	566.000000	10.400000	2.500000	46.000000	-1.000000	0.050000	0.200000	16.000000	2.100000	-1.000000	-1.000000	0.500000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	15.000000	-1.000000	-1.000000
19771227	1977	12	27	7.800000	8.200000	600.000000	8.800000	3.700000	16.000000	-1.000000	0.400000	0.200000	16.000000	3.400000	-1.000000	-1.000000	0.540000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	19.000000	-1.000000	-1.000000
19780103	1978	1	3	6.500000	8.000000	547.000000	11.500000	3.100000	53.000000	-1.000000	0.300000	0.250000	15.500000	2.000000	-1.000000	-1.000000	0.500000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	17.000000	-1.000000	-1.000000
19780110	1978	1	10	6.300000	8.000000	567.000000	9.200000	3.900000	53.000000	-1.000000	0.150000	0.150000	16.000000	2.800000	-1.000000	-1.000000	0.400000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.000000	-1.000000	-1.000000
19780117	1978	1	17	6.000000	8.100000	521.000000	10.400000	4.000000	20.000000	-1.000000	0.050000	0.100000	20.000000	1.300000	-1.000000	-1.000000	0.440000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	19.000000	-1.000000	-1.000000
19780124	1978	1	24	5.800000	8.000000	616.000000	11.800000	7.100000	28.000000	-1.000000	0.600000	0.250000	19.000000	1.700000	-1.000000	-1.000000	0.550000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	24.000000	-1.000000	-1.000000
19780131	1978	1	31	5.600000	7.900000	490.000000	11.200000	-1.000000	207.000000	-1.000000	0.050000	0.250000	17.000000	3.100000	-1.000000	-1.000000	0.450000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	17.000000	-1.000000	-1.000000
19780207	1978	2	7	5.500000	8.300000	548.000000	10.600000	8.000000	101.000000	-1.000000	0.050000	0.150000	18.000000	0.200000	-1.000000	-1.000000	0.300000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	17.000000	-1.000000	-1.000000
19780214	1978	2	14	2.100000	8.100000	569.000000	12.000000	4.500000	28.000000	-1.000000	0.050000	0.200000	16.000000	2.100000	-1.000000	-1.000000	0.280000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	16.000000	-1.000000	-1.000000
19780221	1978	2	21	3.700000	7.900000	616.000000	12.800000	6.600000	10.000000	-1.000000	0.500000	0.200000	16.000000	2.200000	-1.000000	-1.000000	0.420000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	21.000000	-1.000000	-1.000000
19780228	1978	2	28	7.000000	8.200000	516.000000	8.600000	2.700000	16.000000	-1.000000	0.050000	0.150000	18.000000	1.500000	-1.000000	-1.000000	0.350000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	19.000000	-1.000000	-1.000000
19780307	1978	3	7	8.800000	8.400000	556.000000	10.200000	3.100000	68.000000	-1.000000	0.050000	0.100000	15.000000	1.000000	-1.000000	-1.000000	0.280000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	16.000000	-1.000000	-1.000000
19780314	1978	3	14	8.700000	8.200000	600.000000	9.800000	3.300000	28.000000	-1.000000	0.250000	0.150000	16.000000	1.600000	-1.000000	-1.000000	0.400000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	16.000000	-1.000000	-1.000000
19780321	1978	3	21	9.700000	8.100000	512.000000	10.800000	4.300000	100.000000	-1.000000	0.050000	0.250000	20.000000	1.100000	-1.000000	-1.000000	0.500000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	16.000000	-1.000000	-1.000000
19780328	1978	3	28	-1.000000	7.900000	477.000000	9.000000	6.000000	51.000000	-1.000000	0.100000	0.150000	14.000000	2.200000	-1.000000	-1.000000	0.180000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	13.000000	-1.000000	-1.000000
19780411	1978	4	11	8.800000	8.200000	513.000000	10.500000	5.600000	41.000000	-1.000000	0.050000	0.100000	13.000000	1.300000	-1.000000	-1.000000	0.200000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.000000	-1.000000	-1.000000
19780418	1978	4	18	-1.000000	8.000000	541.000000	10.800000	2.500000	20.000000	-1.000000	0.100000	0.100000	16.000000	1.600000	-1.000000	-1.000000	0.300000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	15.000000	-1.000000	-1.000000
19780425	1978	4	25	12.300000	8.000000	547.000000	8.600000	5.300000	28.000000	-1.000000	0.050000	0.250000	17.000000	0.900000	-1.000000	-1.000000	0.360000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	18.000000	-1.000000	-1.000000
19780502	1978	5	2	14.200000	8.000000	603.000000	7.300000	2.800000	12.000000	-1.000000	0.450000	0.150000	14.000000	1.900000	-1.000000	-1.000000	0.620000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	18.000000	-1.000000	-1.000000
19780509	1978	5	9	13.800000	-1.000000	600.000000	9.800000	4.000000	22.000000	-1.000000	0.400000	0.200000	15.000000	1.500000	-1.000000	-1.000000	0.520000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	20.000000	-1.000000	-1.000000
19780510	1978	5	10	13.500000	8.200000	598.000000	10.000000	3.400000	-1.000000	-1.000000	0.100000	0.200000	16.000000	0.700000	-1.000000	-1.000000	0.400000	52.000000	288.000000	-1.000000	-1.000000	9.200000	2.600000	17.000000	101.000000	8.500000
19780517	1978	5	17	14.600000	7.800000	587.000000	10.000000	3.100000	18.000000	-1.000000	0.850000	0.150000	20.000000	1.500000	-1.000000	-1.000000	0.770000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	19.000000	-1.000000	-1.000000
19780523	1978	5	23	13.400000	8.000000	589.000000	9.500000	0.800000	30.000000	-1.000000	0.650000	0.200000	14.000000	1.000000	-1.000000	-1.000000	0.480000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	18.000000	-1.000000	-1.000000
19780530	1978	5	30	15.800000	8.000000	554.000000	9.200000	1.800000	26.000000	-1.000000	0.700000	0.100000	15.500000	-1.000000	-1.000000	-1.000000	0.610000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	17.500000	-1.000000	-1.000000
19780606	1978	6	6	19.200001	7.800000	608.000000	8.200000	4.400000	10.000000	-1.000000	0.860000	0.070000	13.900000	1.400000	-1.000000	-1.000000	0.650000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	18.600000	-1.000000	-1.000000
19780613	1978	6	13	17.500000	7.900000	595.000000	7.600000	3.800000	12.000000	-1.000000	0.800000	0.040000	10.600000	1.000000	-1.000000	-1.000000	0.670000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	23.500000	-1.000000	-1.000000
19780620	1978	6	20	18.000000	7.800000	613.000000	8.400000	3.000000	4.000000	-1.000000	0.750000	0.190000	11.000000	1.500000	-1.000000	-1.000000	0.460000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	20.799999	-1.000000	-1.000000
19780621	1978	6	21	18.600000	7.900000	609.000000	8.100000	1.900000	-1.000000	-1.000000	0.100000	0.300000	15.000000	1.700000	-1.000000	-1.000000	0.560000	51.000000	290.000000	-1.000000	-1.000000	10.000000	2.700000	19.000000	104.000000	10.000000
19780627	1978	6	27	17.000000	7.800000	613.000000	8.600000	0.600000	12.000000	-1.000000	0.760000	0.180000	10.500000	1.500000	-1.000000	-1.000000	0.620000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	19.400000	-1.000000	-1.000000
19780704	1978	7	4	17.400000	7.500000	623.000000	8.600000	1.600000	20.000000	-1.000000	1.050000	0.340000	9.000000	1.300000	-1.000000	-1.000000	0.740000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	25.500000	-1.000000	-1.000000
19780711	1978	7	11	17.000000	7.900000	613.000000	8.800000	5.000000	14.000000	-1.000000	0.590000	0.220000	10.400000	1.300000	-1.000000	-1.000000	0.850000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	19.600000	-1.000000	-1.000000
19780718	1978	7	18	21.700001	7.600000	584.000000	6.200000	2.100000	26.000000	-1.000000	0.650000	0.210000	10.000000	2.000000	-1.000000	-1.000000	0.780000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	17.400000	-1.000000	-1.000000
19780725	1978	7	25	19.700001	7.800000	594.000000	8.900000	3.700000	16.000000	-1.000000	0.760000	0.270000	10.500000	1.800000	-1.000000	-1.000000	0.700000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	10.500000	-1.000000	-1.000000
19780731	1978	7	31	21.700001	8.300000	594.000000	8.200000	3.800000	-1.000000	-1.000000	0.760000	0.250000	15.000000	1.400000	-1.000000	-1.000000	0.760000	50.000000	293.000000	-1.000000	-1.000000	6.200000	2.700000	17.000000	103.000000	9.300000
19780801	1978	8	1	21.400000	7.800000	576.000000	-1.000000	5.000000	16.000000	-1.000000	0.710000	0.200000	9.000000	2.700000	-1.000000	-1.000000	1.200000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	17.600000	-1.000000	-1.000000
19780808	1978	8	8	19.799999	7.800000	552.000000	8.800000	1.700000	26.000000	-1.000000	0.500000	0.130000	9.000000	1.600000	-1.000000	-1.000000	1.270000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	17.500000	-1.000000	-1.000000
19780816	1978	8	16	19.299999	7.800000	571.000000	7.100000	1.200000	32.000000	-1.000000	0.820000	0.100000	10.000000	2.100000	-1.000000	-1.000000	0.550000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	17.600000	-1.000000	-1.000000
19780822	1978	8	22	20.900000	7.800000	542.000000	8.900000	4.600000	18.000000	-1.000000	0.710000	0.110000	7.000000	1.900000	-1.000000	-1.000000	0.100000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	15.200000	-1.000000	-1.000000
19780823	1978	8	23	20.500000	8.000000	538.000000	5.600000	3.400000	-1.000000	-1.000000	0.150000	0.250000	11.000000	1.600000	-1.000000	-1.000000	0.600000	38.000000	253.000000	-1.000000	-1.000000	7.200000	2.400000	15.000000	92.000000	9.500000
19780829	1978	8	29	19.400000	7.900000	555.000000	9.300000	2.300000	18.000000	-1.000000	0.750000	0.120000	7.400000	1.500000	-1.000000	-1.000000	0.830000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	18.299999	-1.000000	-1.000000
19780905	1978	9	5	-1.000000	7.900000	552.000000	8.500000	-1.000000	8.000000	-1.000000	0.800000	0.520000	12.800000	2.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.600000	-1.000000	-1.000000
19780912	1978	9	12	18.799999	7.800000	552.000000	7.400000	3.000000	10.000000	-1.000000	0.600000	0.130000	7.000000	1.300000	-1.000000	-1.000000	0.600000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	17.000000	-1.000000	-1.000000
19780918	1978	9	18	18.000000	7.700000	536.000000	7.000000	1.000000	10.000000	-1.000000	1.000000	0.250000	10.000000	2.700000	-1.000000	-1.000000	0.780000	43.000000	254.000000	-1.000000	-1.000000	9.200000	3.300000	19.000000	90.000000	9.900000
19780919	1978	9	19	18.400000	7.800000	560.000000	8.800000	2.700000	8.000000	-1.000000	0.910000	0.200000	9.100000	1.500000	-1.000000	-1.000000	0.950000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	19.799999	-1.000000	-1.000000
19781003	1978	10	3	14.700000	7.700000	540.000000	8.800000	2.900000	16.000000	-1.000000	0.800000	0.120000	8.200000	1.100000	-1.000000	-1.000000	0.800000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	19.299999	-1.000000	-1.000000
19781010	1978	10	10	16.000000	7.800000	537.000000	-1.000000	3.900000	8.000000	-1.000000	0.900000	0.180000	6.700000	2.000000	-1.000000	-1.000000	0.900000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	19.600000	-1.000000	-1.000000
19781011	1978	10	11	16.000000	7.800000	551.000000	10.200000	2.300000	-1.000000	-1.000000	1.000000	0.250000	14.000000	2.200000	-1.000000	-1.000000	0.800000	42.000000	249.000000	-1.000000	-1.000000	10.300000	3.000000	18.000000	88.000000	9.300000
19781017	1978	10	17	15.400000	7.800000	549.000000	8.000000	3.800000	12.000000	-1.000000	0.900000	0.180000	8.000000	1.600000	-1.000000	-1.000000	0.930000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	21.100000	-1.000000	-1.000000
19781024	1978	10	24	14.200000	7.800000	554.000000	8.800000	2.400000	14.000000	-1.000000	0.900000	0.180000	7.000000	1.600000	-1.000000	-1.000000	0.900000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	21.500000	-1.000000	-1.000000
19781031	1978	10	31	15.000000	7.300000	558.000000	10.300000	2.300000	8.000000	-1.000000	1.400000	0.120000	7.200000	1.900000	-1.000000	-1.000000	0.960000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	19.799999	-1.000000	-1.000000
19781107	1978	11	7	13.200000	7.700000	761.000000	9.700000	2.000000	10.000000	-1.000000	1.300000	0.220000	9.000000	1.900000	-1.000000	-1.000000	1.060000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	19.500000	-1.000000	-1.000000
19781114	1978	11	14	9.200000	7.700000	580.000000	7.200000	2.700000	20.000000	-1.000000	1.200000	0.100000	7.400000	2.500000	-1.000000	-1.000000	1.280000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	22.500000	-1.000000	-1.000000
19781121	1978	11	21	9.500000	7.700000	616.000000	7.900000	3.600000	6.000000	-1.000000	0.950000	0.190000	6.300000	1.400000	-1.000000	-1.000000	2.340000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	21.700001	-1.000000	-1.000000
19781128	1978	11	28	8.700000	7.600000	664.000000	7.900000	3.200000	11.000000	-1.000000	1.480000	0.330000	7.300000	2.200000	-1.000000	-1.000000	1.520000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	25.000000	-1.000000	-1.000000
19781129	1978	11	29	5.800000	8.200000	653.000000	10.000000	3.700000	-1.000000	-1.000000	2.000000	0.300000	12.000000	2.300000	-1.000000	-1.000000	1.250000	62.000000	288.000000	-1.000000	-1.000000	14.500000	3.700000	24.000000	102.000000	11.900000
19781205	1978	12	5	8.600000	7.700000	691.000000	1.800000	4.600000	6.000000	-1.000000	2.100000	0.240000	10.200000	2.600000	-1.000000	-1.000000	1.530000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	26.000000	-1.000000	-1.000000
19781212	1978	12	12	-1.000000	7.700000	702.000000	5.100000	3.200000	8.000000	-1.000000	2.180000	0.350000	9.200000	2.300000	-1.000000	-1.000000	1.580000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	28.200001	-1.000000	-1.000000
19781219	1978	12	19	5.700000	7.800000	684.000000	11.200000	4.200000	6.000000	-1.000000	1.200000	0.130000	10.500000	1.700000	-1.000000	-1.000000	1.280000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	22.799999	-1.000000	-1.000000
19790521	1979	5	21	15.500000	8.300000	585.000000	10.600000	2.700000	-1.000000	-1.000000	0.350000	0.250000	12.000000	2.000000	-1.000000	-1.000000	0.540000	39.000000	290.000000	-1.000000	-1.000000	8.800000	1.600000	17.000000	106.000000	9.100000
19790618	1979	6	18	18.000000	7.900000	584.000000	12.400000	3.000000	-1.000000	-1.000000	0.200000	0.250000	15.000000	3.200000	-1.000000	0.340000	0.500000	37.000000	298.000000	-1.000000	-1.000000	7.500000	2.800000	25.000000	106.000000	8.700000
19790718	1979	7	18	21.000000	8.000000	528.000000	8.400000	3.000000	-1.000000	-1.000000	0.400000	0.250000	17.000000	1.200000	-1.000000	0.290000	0.600000	43.000000	256.000000	-1.000000	-1.000000	8.700000	2.800000	20.000000	93.000000	9.000000
19790822	1979	8	22	20.000000	8.100000	504.000000	9.200000	2.500000	-1.000000	-1.000000	0.100000	0.150000	12.000000	1.700000	-1.000000	0.400000	0.650000	42.000000	244.000000	-1.000000	-1.000000	10.500000	3.000000	17.000000	88.000000	9.100000
19790924	1979	9	24	16.000000	7.600000	513.000000	7.800000	2.400000	-1.000000	-1.000000	0.610000	0.250000	10.500000	2.300000	-1.000000	1.730000	0.940000	47.000000	237.000000	-1.000000	-1.000000	10.000000	3.200000	20.000000	86.000000	9.600000
19791029	1979	10	29	11.500000	7.700000	502.000000	9.200000	3.100000	-1.000000	-1.000000	0.550000	0.200000	9.000000	2.400000	-1.000000	0.500000	1.000000	43.000000	242.000000	-1.000000	-1.000000	8.900000	3.200000	17.000000	82.000000	9.000000
19791126	1979	11	26	7.000000	7.900000	627.000000	10.600000	2.100000	-1.000000	-1.000000	0.550000	0.200000	19.000000	1.600000	-1.000000	0.330000	0.640000	40.000000	307.000000	-1.000000	-1.000000	7.800000	3.100000	19.000000	111.000000	9.500000
19800211	1980	2	11	8.500000	8.200000	473.000000	12.000000	2.900000	-1.000000	-1.000000	0.150000	0.100000	13.000000	0.800000	-1.000000	0.230000	0.260000	29.000000	234.000000	-1.000000	-1.000000	4.500000	2.500000	13.000000	83.000000	6.500000
19800728	1980	7	28	19.400000	7.800000	531.000000	10.000000	-1.000000	-1.000000	-1.000000	0.100000	0.250000	8.000000	1.600000	-1.000000	0.261000	0.400000	23.000000	298.000000	-1.000000	-1.000000	5.900000	2.500000	14.000000	97.900002	8.100000
19800916	1980	9	16	16.000000	8.200000	465.000000	10.000000	-1.000000	-1.000000	-1.000000	0.500000	0.200000	8.000000	1.200000	-1.000000	0.327000	0.500000	37.000000	229.000000	-1.000000	-1.000000	7.700000	3.000000	16.000000	76.000000	8.000000
19801015	1980	10	15	13.000000	7.500000	587.000000	8.700000	-1.000000	-1.000000	-1.000000	1.100000	0.450000	10.000000	2.300000	-1.000000	0.441000	1.000000	44.000000	283.000000	-1.000000	-1.000000	12.300000	3.500000	23.000000	98.000000	10.700000
19801027	1980	10	27	12.200000	7.850000	559.000000	10.000000	-1.000000	-1.000000	-1.000000	0.650000	0.350000	13.000000	1.100000	-1.000000	0.425000	1.050000	42.000000	278.000000	-1.000000	-1.000000	11.200000	3.400000	22.000000	86.000000	10.100000
19801119	1980	11	19	8.700000	8.000000	637.000000	9.600000	-1.000000	-1.000000	-1.000000	0.600000	0.300000	15.000000	2.200000	-1.000000	0.408000	0.950000	46.000000	317.000000	-1.000000	-1.000000	12.000000	3.900000	22.000000	104.000000	10.800000
19810729	1981	7	29	18.200001	8.050000	540.000000	8.900000	4.000000	-1.000000	-1.000000	0.100000	0.050000	13.000000	1.800000	-1.000000	0.147000	0.600000	43.000000	264.000000	-1.000000	-1.000000	8.800000	2.800000	20.000000	93.900002	8.900000
19810826	1981	8	26	19.000000	8.300000	526.000000	11.500000	2.000000	-1.000000	-1.000000	0.250000	0.200000	10.000000	3.000000	-1.000000	0.327000	0.800000	43.000000	266.000000	-1.000000	-1.000000	8.800000	3.100000	18.000000	91.900002	9.300000
19811028	1981	10	28	8.100000	8.000000	531.000000	10.100000	3.000000	-1.000000	-1.000000	0.100000	0.150000	14.000000	1.600000	-1.000000	0.229000	0.400000	35.000000	273.000000	-1.000000	-1.000000	5.700000	3.600000	16.000000	97.900002	8.000000
