Date	Annee	Mois	jour	TEMP_EAU	pH	COND	O2	DBO5	MES	COD	NH4	NO2	NO3	NKj	SIO	PTO	PO4	SO4	HCO3	CHLA	PheoP	Na	K	Cl	Ca	Mg
19820628	1982	6	28	18.600000	8.300000	644.000000	7.900000	3.000000	-1.000000	-1.000000	0.210000	0.260000	15.000000	2.600000	-1.000000	0.229000	0.600000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19820726	1982	7	26	20.000000	8.400000	595.000000	8.100000	4.400000	-1.000000	-1.000000	0.100000	0.250000	13.200000	2.100000	-1.000000	0.294000	0.550000	38.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	24.000000	-1.000000	-1.000000
19820825	1982	8	25	17.799999	8.100000	615.000000	9.200000	2.600000	-1.000000	-1.000000	0.100000	0.130000	16.299999	1.000000	-1.000000	0.294000	0.500000	28.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	24.000000	-1.000000	-1.000000
19820907	1982	9	7	19.000000	8.000000	634.000000	8.100000	2.500000	-1.000000	-1.000000	0.100000	0.260000	14.600000	2.100000	-1.000000	0.294000	0.650000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19820915	1982	9	15	21.000000	8.000000	695.000000	8.500000	2.200000	-1.000000	-1.000000	0.100000	0.260000	15.000000	3.200000	-1.000000	0.261000	0.400000	45.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	30.000000	-1.000000	-1.000000
19821005	1982	10	5	15.600000	8.000000	642.000000	7.700000	2.900000	-1.000000	-1.000000	0.240000	0.590000	13.700000	0.800000	-1.000000	0.229000	0.450000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19821025	1982	10	25	13.000000	7.800000	600.000000	8.000000	3.200000	-1.000000	-1.000000	0.400000	0.230000	13.300000	1.200000	-1.000000	0.327000	0.450000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19821026	1982	10	26	13.000000	7.900000	612.000000	8.700000	2.500000	-1.000000	-1.000000	0.150000	0.260000	14.100000	1.100000	-1.000000	0.327000	0.500000	51.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	26.000000	-1.000000	-1.000000
19821115	1982	11	15	11.500000	7.700000	596.000000	8.600000	3.100000	-1.000000	-1.000000	0.240000	0.260000	14.100000	1.200000	-1.000000	0.359000	0.700000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19821123	1982	11	23	10.000000	7.800000	526.000000	10.900000	3.600000	-1.000000	-1.000000	0.100000	0.260000	12.800000	1.200000	-1.000000	0.327000	0.450000	40.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	20.000000	-1.000000	-1.000000
19830525	1983	5	25	13.700000	7.900000	507.000000	9.800000	2.700000	-1.000000	-1.000000	0.150000	0.100000	11.500000	0.700000	-1.000000	0.167000	0.250000	31.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	18.000000	-1.000000	-1.000000
19830620	1983	6	20	16.500000	-1.000000	619.000000	9.000000	4.000000	34.000000	-1.000000	0.100000	0.100000	17.200001	0.800000	-1.000000	0.261000	0.250000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19830622	1983	6	22	21.799999	7.900000	625.000000	7.600000	4.300000	-1.000000	-1.000000	0.100000	0.160000	18.100000	0.900000	-1.000000	0.500000	0.550000	36.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	21.000000	-1.000000	-1.000000
19830706	1983	7	6	21.200001	7.900000	549.000000	6.600000	1.900000	-1.000000	-1.000000	0.100000	0.230000	17.200001	1.200000	-1.000000	0.333000	0.500000	34.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	22.000000	-1.000000	-1.000000
19830718	1983	7	18	22.400000	-1.000000	584.000000	8.000000	3.600000	68.000000	-1.000000	0.100000	0.130000	16.299999	2.500000	-1.000000	0.458000	0.200000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19830810	1983	8	10	20.000000	8.000000	583.000000	8.200000	3.200000	-1.000000	-1.000000	0.100000	0.100000	19.000000	1.200000	-1.000000	0.233000	0.400000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19830919	1983	9	19	16.900000	-1.000000	606.000000	7.600000	2.700000	26.000000	-1.000000	0.300000	0.260000	16.299999	0.600000	-1.000000	0.261000	0.550000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19830928	1983	9	28	17.000000	7.800000	605.000000	7.700000	3.500000	-1.000000	-1.000000	0.150000	0.260000	19.400000	1.700000	-1.000000	0.300000	0.550000	40.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.000000	-1.000000	-1.000000
19831019	1983	10	19	13.500000	7.800000	687.000000	7.200000	2.500000	-1.000000	-1.000000	0.200000	0.290000	17.799999	1.100000	-1.000000	0.367000	0.600000	44.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	30.000000	-1.000000	-1.000000
19831024	1983	10	24	9.700000	-1.000000	673.000000	8.500000	2.600000	-1.000000	-1.000000	0.250000	0.290000	19.400000	0.800000	-1.000000	0.229000	0.500000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19831102	1983	11	2	13.200000	7.700000	685.000000	7.000000	2.800000	-1.000000	-1.000000	0.250000	0.390000	12.800000	0.700000	-1.000000	0.300000	0.700000	42.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	26.000000	-1.000000	-1.000000
19831121	1983	11	21	8.600000	-1.000000	718.000000	8.400000	3.800000	26.000000	-1.000000	0.500000	0.590000	17.700001	0.800000	-1.000000	0.392000	0.650000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19840410	1984	4	10	8.500000	8.100000	526.000000	9.200000	5.700000	-1.000000	-1.000000	0.200000	0.130000	17.700001	1.800000	-1.000000	0.300000	0.350000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19840509	1984	5	9	12.200000	8.200000	650.000000	10.800000	5.200000	-1.000000	-1.000000	0.100000	0.160000	16.299999	1.000000	-1.000000	0.300000	0.350000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19840618	1984	6	18	18.600000	-1.000000	605.000000	8.100000	5.600000	35.000000	-1.000000	0.350000	0.230000	15.900000	1.000000	-1.000000	0.267000	0.300000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19840619	1984	6	19	21.500000	7.900000	605.000000	12.400000	4.500000	-1.000000	-1.000000	0.100000	0.160000	15.000000	1.400000	-1.000000	0.267000	0.200000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19840716	1984	7	16	19.200001	-1.000000	616.000000	7.700000	3.300000	30.000000	-1.000000	0.300000	0.130000	14.600000	1.250000	-1.000000	0.200000	0.350000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19840717	1984	7	17	19.000000	7.800000	627.000000	8.300000	6.300000	-1.000000	-1.000000	0.100000	0.160000	15.000000	0.900000	-1.000000	0.367000	0.350000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19840828	1984	8	28	20.500000	8.100000	610.000000	9.000000	1.900000	-1.000000	-1.000000	0.100000	0.160000	13.300000	1.200000	-1.000000	0.333000	0.400000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19840910	1984	9	10	16.100000	-1.000000	650.000000	7.400000	3.700000	31.000000	-1.000000	0.250000	0.290000	15.500000	1.200000	-1.000000	0.400000	0.800000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19840918	1984	9	18	17.200001	7.800000	638.000000	7.300000	2.500000	-1.000000	-1.000000	0.450000	0.360000	16.799999	1.000000	-1.000000	0.267000	0.750000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19841008	1984	10	8	12.600000	-1.000000	666.000000	8.800000	3.400000	47.000000	-1.000000	0.200000	0.230000	14.500000	1.200000	-1.000000	0.267000	0.600000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19841016	1984	10	16	14.000000	7.900000	618.000000	7.800000	2.700000	-1.000000	-1.000000	0.200000	0.230000	15.900000	1.000000	-1.000000	0.367000	0.650000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19841029	1984	10	29	12.800000	-1.000000	519.000000	9.000000	2.900000	77.000000	-1.000000	0.100000	0.200000	15.500000	2.500000	-1.000000	0.500000	0.500000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19841105	1984	11	5	10.800000	-1.000000	631.000000	9.300000	3.300000	29.000000	-1.000000	0.300000	0.200000	16.799999	1.000000	-1.000000	0.333000	0.600000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19850423	1985	4	23	12.000000	-1.000000	546.000000	7.300000	3.000000	-1.000000	-1.000000	0.100000	0.050000	13.000000	0.600000	-1.000000	0.500000	0.100000	38.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	18.000000	-1.000000	-1.000000
19850521	1985	5	21	17.000000	-1.000000	558.000000	6.700000	3.000000	-1.000000	-1.000000	0.100000	0.050000	13.000000	2.800000	-1.000000	0.500000	0.350000	39.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	18.000000	-1.000000	-1.000000
19850618	1985	6	18	16.000000	-1.000000	593.000000	9.100000	2.000000	-1.000000	-1.000000	0.100000	0.150000	16.000000	0.600000	-1.000000	0.400000	0.300000	41.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	24.000000	-1.000000	-1.000000
19850619	1985	6	19	16.500000	8.200000	600.000000	8.600000	6.000000	39.000000	-1.000000	0.300000	0.150000	17.000000	1.000000	-1.000000	0.400000	0.200000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19850730	1985	7	30	16.500000	-1.000000	606.000000	8.300000	4.000000	-1.000000	-1.000000	0.250000	0.250000	14.000000	2.500000	-1.000000	0.750000	0.500000	37.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	23.000000	-1.000000	-1.000000
19850731	1985	7	31	15.300000	8.000000	590.000000	6.600000	3.000000	24.000000	-1.000000	0.100000	0.250000	15.000000	2.500000	-1.000000	0.450000	0.600000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19850820	1985	8	20	18.000000	-1.000000	584.000000	9.100000	4.000000	-1.000000	-1.000000	0.100000	0.150000	14.000000	1.900000	-1.000000	0.350000	0.450000	33.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	21.000000	-1.000000	-1.000000
19850909	1985	9	9	16.900000	7.850000	643.000000	9.700000	3.000000	18.000000	-1.000000	0.350000	0.250000	16.000000	1.900000	-1.000000	1.200000	0.400000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19850917	1985	9	17	10.000000	-1.000000	663.000000	9.400000	1.000000	-1.000000	-1.000000	0.250000	0.300000	16.000000	1.200000	-1.000000	1.200000	0.500000	42.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	31.000000	-1.000000	-1.000000
19851003	1985	10	3	11.500000	8.150000	682.000000	7.400000	2.000000	33.000000	-1.000000	0.350000	0.150000	15.000000	1.000000	-1.000000	0.800000	0.600000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19851015	1985	10	15	13.800000	-1.000000	694.000000	8.200000	1.000000	-1.000000	-1.000000	0.200000	0.250000	16.000000	1.800000	-1.000000	0.650000	0.500000	48.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.000000	-1.000000	-1.000000
19851028	1985	10	28	8.100000	7.950000	671.000000	5.000000	5.000000	41.000000	-1.000000	0.350000	0.300000	18.000000	2.500000	-1.000000	3.200000	0.800000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19851119	1985	11	19	3.500000	-1.000000	704.000000	10.400000	1.000000	-1.000000	-1.000000	0.750000	0.200000	16.000000	1.100000	-1.000000	0.550000	0.650000	41.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	30.000000	-1.000000	-1.000000
19851125	1985	11	25	3.000000	7.950000	715.000000	9.800000	2.000000	25.000000	-1.000000	0.800000	0.100000	18.000000	3.800000	-1.000000	0.550000	0.800000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19860527	1986	5	27	19.000000	-1.000000	600.000000	8.300000	3.000000	-1.000000	-1.000000	0.100000	0.150000	16.000000	1.700000	-1.000000	0.130000	0.400000	44.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	21.000000	-1.000000	-1.000000
19860603	1986	6	3	14.300000	8.100000	610.000000	9.100000	4.000000	26.000000	-1.000000	0.150000	0.150000	16.000000	2.300000	-1.000000	0.160000	0.300000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19860624	1986	6	24	20.000000	-1.000000	571.000000	7.300000	3.000000	-1.000000	-1.000000	0.300000	0.300000	15.000000	2.200000	-1.000000	0.150000	0.450000	43.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	21.000000	-1.000000	-1.000000
19860701	1986	7	1	23.900000	8.500000	593.000000	8.100000	4.000000	9.000000	-1.000000	0.100000	0.150000	14.000000	1.900000	-1.000000	0.150000	0.200000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19860729	1986	7	29	20.000000	-1.000000	590.000000	9.400000	5.000000	-1.000000	-1.000000	0.150000	0.150000	13.000000	1.300000	-1.000000	0.150000	0.350000	43.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	25.000000	-1.000000	-1.000000
19860826	1986	8	26	16.799999	-1.000000	575.000000	8.800000	4.000000	-1.000000	-1.000000	0.150000	0.200000	15.000000	1.600000	-1.000000	0.250000	0.500000	40.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	21.000000	-1.000000	-1.000000
19860910	1986	9	10	14.600000	8.250000	599.000000	10.800000	4.000000	14.000000	-1.000000	0.100000	0.200000	14.000000	0.900000	-1.000000	0.190000	0.350000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19860923	1986	9	23	12.000000	-1.000000	605.000000	7.500000	4.000000	-1.000000	-1.000000	0.300000	0.200000	14.000000	1.600000	-1.000000	0.250000	0.750000	47.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	26.000000	-1.000000	-1.000000
19860930	1986	9	30	12.900000	8.000000	612.000000	10.200000	4.000000	11.000000	-1.000000	0.100000	0.200000	20.000000	1.900000	-1.000000	0.250000	0.750000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19861028	1986	10	28	11.000000	-1.000000	512.000000	8.200000	5.000000	-1.000000	-1.000000	0.350000	0.200000	13.000000	1.700000	-1.000000	0.700000	0.550000	43.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	23.000000	-1.000000	-1.000000
19861106	1986	11	6	9.100000	7.700000	1040.000000	9.100000	4.000000	72.000000	-1.000000	0.250000	0.200000	16.000000	1.600000	-1.000000	0.210000	0.500000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19861112	1986	11	12	9.200000	-1.000000	629.000000	9.100000	5.000000	-1.000000	-1.000000	0.300000	0.150000	15.000000	1.900000	-1.000000	0.220000	0.500000	48.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	27.000000	-1.000000	-1.000000
19861126	1986	11	26	8.800000	8.050000	464.000000	9.400000	2.000000	118.000000	-1.000000	0.300000	0.200000	16.000000	1.400000	-1.000000	0.190000	0.450000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19870609	1987	6	9	15.600000	8.200000	616.000000	6.000000	4.000000	21.000000	-1.000000	0.100000	0.200000	15.000000	1.900000	-1.000000	0.340000	0.350000	-1.000000	290.000000	-1.000000	-1.000000	-1.000000	-1.000000	22.000000	74.000000	7.800000
19870616	1987	6	16	14.100000	8.100000	581.000000	9.300000	3.000000	-1.000000	-1.000000	0.400000	0.300000	16.000000	1.700000	-1.000000	0.150000	0.400000	37.000000	283.000000	-1.000000	-1.000000	-1.000000	-1.000000	22.000000	98.099998	8.000000
19870708	1987	7	8	21.700001	8.400000	600.000000	9.200000	4.000000	34.000000	-1.000000	0.100000	0.100000	12.000000	2.100000	-1.000000	0.190000	0.200000	-1.000000	285.000000	-1.000000	-1.000000	-1.000000	-1.000000	24.000000	106.000000	8.300000
19870721	1987	7	21	17.000000	7.900000	471.000000	8.700000	4.000000	-1.000000	-1.000000	0.400000	0.250000	10.000000	2.800000	-1.000000	0.200000	0.500000	30.000000	210.000000	-1.000000	-1.000000	-1.000000	-1.000000	18.000000	73.400002	5.200000
19870818	1987	8	18	18.900000	8.200000	565.000000	8.500000	3.000000	28.000000	-1.000000	0.100000	0.050000	13.000000	1.900000	-1.000000	0.250000	0.500000	45.000000	283.000000	-1.000000	-1.000000	-1.000000	-1.000000	20.000000	109.000000	8.900000
19870909	1987	9	9	16.400000	8.100000	614.000000	5.600000	3.000000	28.000000	-1.000000	0.200000	0.200000	14.000000	1.700000	-1.000000	0.250000	0.550000	-1.000000	290.000000	-1.000000	-1.000000	-1.000000	-1.000000	23.000000	108.000000	7.300000
19870915	1987	9	15	16.299999	8.200000	583.000000	7.100000	2.000000	23.000000	-1.000000	0.150000	0.200000	16.000000	2.200000	-1.000000	0.150000	0.400000	37.000000	281.000000	-1.000000	-1.000000	-1.000000	-1.000000	21.000000	102.000000	6.700000
19871001	1987	10	1	12.700000	8.000000	619.000000	8.700000	5.000000	8.000000	-1.000000	0.200000	0.150000	14.000000	1.600000	-1.000000	0.300000	0.450000	-1.000000	304.000000	-1.000000	-1.000000	-1.000000	-1.000000	24.000000	117.000000	7.700000
19871020	1987	10	20	11.000000	7.700000	424.000000	7.000000	4.000000	86.000000	-1.000000	0.100000	0.100000	9.000000	1.900000	-1.000000	0.320000	0.550000	28.000000	204.000000	-1.000000	-1.000000	-1.000000	-1.000000	14.000000	90.099998	6.300000
19871104	1987	11	4	10.800000	7.900000	618.000000	8.100000	4.000000	32.000000	-1.000000	0.350000	0.200000	15.000000	1.300000	-1.000000	0.240000	0.300000	-1.000000	316.000000	-1.000000	-1.000000	-1.000000	-1.000000	22.000000	112.000000	7.800000
19871117	1987	11	17	7.300000	7.800000	459.000000	9.000000	3.000000	18.000000	-1.000000	0.950000	0.150000	13.000000	2.300000	-1.000000	0.300000	0.450000	29.000000	218.000000	-1.000000	-1.000000	-1.000000	-1.000000	18.000000	67.300003	5.400000
19880614	1988	6	14	17.299999	8.000000	626.000000	9.100000	3.000000	10.000000	-1.000000	0.150000	0.250000	18.000000	2.400000	-1.000000	0.220000	0.500000	43.000000	306.000000	-1.000000	-1.000000	-1.000000	-1.000000	24.000000	106.000000	9.000000
19880615	1988	6	15	13.200000	8.000000	614.000000	7.100000	2.000000	15.000000	-1.000000	0.100000	0.200000	18.000000	1.600000	-1.000000	0.220000	0.300000	-1.000000	309.000000	-1.000000	-1.000000	-1.000000	-1.000000	23.000000	131.000000	10.500000
