Date	Annee	Mois	jour	TEMP_EAU	pH	COND	O2	DBO5	MES	COD	NH4	NO2	NO3	NKj	SIO	PTO	PO4	SO4	HCO3	CHLA	PheoP	Na	K	Cl	Ca	Mg
19710727	1971	7	27	23.100000	7.500000	593.000000	5.000000	7.000000	32.000000	-1.000000	1.500000	1.000000	7.360000	-1.000000	-1.000000	-1.000000	-1.000000	88.000000	268.000000	-1.000000	-1.000000	-1.000000	-1.000000	36.000000	-1.000000	-1.000000
19710820	1971	8	20	23.000000	7.500000	608.000000	5.900000	4.600000	24.000000	-1.000000	0.900000	1.600000	9.700000	-1.000000	-1.000000	-1.000000	1.000000	57.000000	278.000000	-1.000000	-1.000000	19.799999	5.600000	26.000000	85.500000	12.100000
19710922	1971	9	22	20.000000	7.800000	664.000000	6.800000	5.700000	13.000000	-1.000000	3.200000	0.640000	4.800000	-1.000000	-1.000000	-1.000000	2.400000	71.000000	304.000000	-1.000000	-1.000000	37.599998	6.100000	32.000000	96.300003	8.200000
19710925	1971	9	25	19.100000	7.250000	583.000000	3.200000	3.000000	23.000000	-1.000000	2.600000	1.100000	8.800000	-1.000000	-1.000000	-1.000000	-1.000000	78.000000	244.000000	-1.000000	-1.000000	-1.000000	-1.000000	38.000000	-1.000000	-1.000000
19711022	1971	10	22	16.000000	7.500000	737.000000	3.300000	9.000000	4.000000	-1.000000	2.600000	0.030000	0.200000	-1.000000	-1.000000	-1.000000	3.100000	68.000000	317.000000	-1.000000	-1.000000	40.000000	6.900000	38.000000	92.099998	14.400000
19711124	1971	11	24	9.600000	7.450000	638.000000	3.200000	3.500000	26.000000	-1.000000	3.800000	0.200000	6.720000	-1.000000	-1.000000	-1.000000	-1.000000	84.000000	305.000000	-1.000000	-1.000000	-1.000000	-1.000000	41.000000	-1.000000	-1.000000
19711126	1971	11	26	10.500000	7.500000	679.000000	5.200000	7.000000	11.000000	-1.000000	3.900000	0.240000	1.700000	-1.000000	-1.000000	-1.000000	2.400000	63.000000	294.000000	-1.000000	-1.000000	32.000000	8.000000	36.000000	97.099998	11.500000
19711222	1971	12	22	10.000000	7.900000	670.000000	4.900000	5.000000	7.000000	-1.000000	1.900000	1.600000	9.600000	-1.000000	-1.000000	-1.000000	1.900000	55.000000	305.000000	-1.000000	-1.000000	28.500000	7.000000	30.000000	99.199997	11.000000
19720107	1972	1	7	6.900000	7.550000	619.000000	4.300000	4.300000	20.000000	-1.000000	3.700000	-1.000000	9.920000	-1.000000	-1.000000	-1.000000	-1.000000	70.000000	329.000000	-1.000000	-1.000000	-1.000000	-1.000000	37.000000	-1.000000	-1.000000
19720307	1972	3	7	8.900000	7.500000	567.000000	6.500000	4.300000	20.000000	-1.000000	3.500000	0.600000	13.300000	-1.000000	-1.000000	-1.000000	-1.000000	75.000000	292.000000	-1.000000	-1.000000	-1.000000	-1.000000	34.000000	-1.000000	-1.000000
19720518	1972	5	18	15.000000	7.500000	498.000000	6.700000	5.000000	38.000000	-1.000000	0.700000	0.800000	15.000000	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	256.000000	-1.000000	-1.000000	-1.000000	-1.000000	30.000000	-1.000000	-1.000000
19720627	1972	6	27	20.400000	-1.000000	-1.000000	3.400000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19720704	1972	7	4	20.799999	7.600000	609.000000	2.500000	3.500000	20.000000	-1.000000	6.800000	0.800000	2.880000	-1.000000	-1.000000	-1.000000	-1.000000	82.000000	292.000000	-1.000000	-1.000000	-1.000000	-1.000000	39.000000	-1.000000	-1.000000
19720914	1972	9	14	18.299999	7.600000	616.000000	3.500000	4.600000	29.000000	-1.000000	3.500000	0.570000	15.400000	-1.000000	-1.000000	-1.000000	-1.000000	70.000000	268.000000	-1.000000	-1.000000	-1.000000	-1.000000	30.000000	-1.000000	-1.000000
19721113	1972	11	13	12.800000	7.600000	724.000000	5.200000	4.600000	26.000000	-1.000000	9.000000	0.450000	8.800000	-1.000000	-1.000000	-1.000000	-1.000000	82.000000	292.000000	-1.000000	-1.000000	-1.000000	-1.000000	39.000000	-1.000000	-1.000000
19730112	1973	1	12	5.700000	7.550000	703.000000	6.300000	3.600000	19.000000	-1.000000	5.600000	0.390000	24.000000	-1.000000	-1.000000	-1.000000	-1.000000	64.000000	317.000000	-1.000000	-1.000000	-1.000000	-1.000000	32.000000	-1.000000	-1.000000
19730324	1973	3	24	10.500000	7.600000	571.000000	7.700000	5.500000	40.000000	-1.000000	3.800000	0.370000	28.799999	-1.000000	-1.000000	-1.000000	-1.000000	66.000000	298.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.000000	-1.000000	-1.000000
19730523	1973	5	23	18.600000	7.550000	593.000000	4.600000	5.000000	22.000000	-1.000000	2.800000	0.540000	13.100000	-1.000000	-1.000000	-1.000000	-1.000000	67.000000	280.000000	-1.000000	-1.000000	-1.000000	-1.000000	32.000000	-1.000000	-1.000000
19730721	1973	7	21	22.000000	7.500000	705.000000	5.000000	8.000000	34.000000	-1.000000	2.400000	3.390000	36.500000	-1.000000	-1.000000	-1.000000	-1.000000	90.000000	280.000000	-1.000000	-1.000000	-1.000000	-1.000000	44.000000	-1.000000	-1.000000
19730919	1973	9	19	21.200001	7.750000	710.000000	4.300000	11.000000	26.000000	-1.000000	-1.000000	1.560000	11.800000	-1.000000	-1.000000	-1.000000	-1.000000	90.000000	268.000000	-1.000000	-1.000000	-1.000000	-1.000000	39.000000	-1.000000	-1.000000
19731116	1973	11	16	12.900000	7.550000	689.000000	6.300000	4.000000	22.299999	-1.000000	6.000000	0.730000	8.320000	-1.000000	-1.000000	-1.000000	-1.000000	78.000000	268.000000	-1.000000	-1.000000	-1.000000	-1.000000	38.000000	-1.000000	-1.000000
19740116	1974	1	16	9.200000	7.600000	593.000000	7.150000	5.000000	58.000000	-1.000000	2.500000	0.270000	19.200001	-1.000000	-1.000000	-1.000000	-1.000000	56.000000	268.000000	-1.000000	-1.000000	-1.000000	-1.000000	27.000000	-1.000000	-1.000000
19740315	1974	3	15	8.700000	7.800000	670.000000	7.000000	4.300000	26.000000	-1.000000	3.800000	0.340000	17.400000	-1.000000	-1.000000	-1.000000	-1.000000	76.000000	292.000000	-1.000000	-1.000000	-1.000000	-1.000000	29.000000	-1.000000	-1.000000
19740528	1974	5	28	20.299999	7.750000	672.000000	3.600000	4.000000	24.000000	-1.000000	5.100000	1.210000	7.040000	-1.000000	-1.000000	-1.000000	2.900000	70.000000	292.000000	-1.000000	-1.000000	-1.000000	-1.000000	32.000000	-1.000000	-1.000000
19740710	1974	7	10	22.500000	7.850000	720.000000	5.400000	4.300000	25.000000	-1.000000	5.000000	0.540000	1.280000	-1.000000	-1.000000	-1.000000	-1.000000	86.000000	280.000000	-1.000000	-1.000000	-1.000000	-1.000000	39.000000	-1.000000	-1.000000
19740819	1974	8	19	22.799999	-1.000000	-1.000000	6.600000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000
19740910	1974	9	10	19.500000	7.900000	641.000000	7.000000	7.700000	32.000000	-1.000000	4.200000	0.960000	15.000000	-1.000000	-1.000000	-1.000000	2.500000	74.000000	256.000000	-1.000000	-1.000000	-1.000000	-1.000000	32.000000	-1.000000	-1.000000
19741106	1974	11	6	9.100000	7.850000	547.000000	6.500000	7.200000	128.000000	-1.000000	1.600000	0.170000	16.500000	-1.000000	-1.000000	-1.000000	0.760000	50.000000	268.000000	-1.000000	-1.000000	-1.000000	-1.000000	22.000000	-1.000000	-1.000000
19750117	1975	1	17	9.000000	7.900000	578.000000	6.400000	5.300000	45.000000	-1.000000	1.450000	0.210000	16.500000	-1.000000	-1.000000	-1.000000	1.100000	50.000000	280.000000	-1.000000	-1.000000	-1.000000	-1.000000	24.000000	-1.000000	-1.000000
19750317	1975	3	17	9.000000	7.750000	609.000000	7.500000	4.800000	42.000000	-1.000000	2.300000	0.350000	21.100000	-1.000000	-1.000000	-1.000000	1.400000	46.000000	268.000000	-1.000000	-1.000000	-1.000000	-1.000000	28.000000	-1.000000	-1.000000
19750515	1975	5	15	15.100000	7.750000	580.000000	4.900000	5.000000	50.000000	-1.000000	2.000000	0.450000	25.000000	-1.000000	-1.000000	-1.000000	1.200000	48.000000	256.000000	-1.000000	-1.000000	-1.000000	-1.000000	25.000000	-1.000000	-1.000000
19750729	1975	7	29	24.000000	7.800000	632.000000	6.900000	9.000000	41.000000	-1.000000	2.390000	0.930000	17.299999	-1.000000	-1.000000	-1.000000	2.200000	66.000000	256.000000	-1.000000	-1.000000	-1.000000	-1.000000	36.000000	-1.000000	-1.000000
19750818	1975	8	18	24.200001	7.600000	634.000000	5.100000	5.600000	36.000000	-1.000000	2.200000	3.450000	15.500000	-1.000000	-1.000000	-1.000000	2.000000	43.000000	268.000000	-1.000000	-1.000000	-1.000000	-1.000000	35.000000	-1.000000	-1.000000
19750925	1975	9	25	18.000000	7.650000	609.000000	4.600000	2.400000	32.000000	-1.000000	3.600000	0.770000	7.360000	-1.000000	-1.000000	-1.000000	3.500000	72.000000	231.000000	-1.000000	-1.000000	-1.000000	-1.000000	32.000000	-1.000000	-1.000000
19751125	1975	11	25	9.800000	7.600000	606.000000	6.100000	6.500000	39.000000	-1.000000	3.400000	0.250000	16.600000	-1.000000	-1.000000	-1.000000	2.200000	64.000000	286.000000	-1.000000	-1.000000	-1.000000	-1.000000	32.000000	-1.000000	-1.000000
19760108	1976	1	8	8.600000	7.500000	641.000000	7.700000	3.100000	17.000000	-1.000000	3.900000	0.190000	18.200001	6.200000	-1.000000	-1.000000	2.100000	60.000000	316.000000	-1.000000	-1.000000	19.200001	4.400000	28.000000	117.000000	4.900000
19760122	1976	1	22	10.400000	7.700000	646.000000	6.200000	7.000000	16.000000	-1.000000	3.300000	0.250000	6.240000	-1.000000	-1.000000	-1.000000	1.800000	64.000000	292.000000	-1.000000	-1.000000	-1.000000	-1.000000	35.000000	-1.000000	-1.000000
19760212	1976	2	12	7.500000	7.800000	672.000000	7.800000	4.700000	20.000000	-1.000000	3.480000	0.200000	18.200001	3.500000	-1.000000	-1.000000	2.400000	57.000000	318.000000	-1.000000	-1.000000	21.500000	5.200000	32.000000	114.000000	4.500000
19760311	1976	3	11	8.100000	8.100000	646.000000	9.200000	5.800000	20.000000	-1.000000	2.570000	0.260000	17.299999	2.900000	-1.000000	-1.000000	1.600000	44.000000	303.000000	-1.000000	-1.000000	15.600000	3.600000	26.000000	105.000000	4.600000
19760323	1976	3	23	9.500000	7.700000	634.000000	7.000000	8.000000	17.000000	-1.000000	4.800000	0.400000	20.000000	-1.000000	-1.000000	-1.000000	1.800000	64.000000	298.000000	-1.000000	-1.000000	-1.000000	-1.000000	32.000000	-1.000000	-1.000000
19760408	1976	4	8	13.700000	7.500000	683.000000	6.100000	5.500000	20.000000	-1.000000	4.000000	0.660000	17.299999	4.200000	-1.000000	-1.000000	1.700000	68.000000	290.000000	-1.000000	-1.000000	21.000000	4.800000	31.000000	100.000000	4.300000
19760504	1976	5	4	16.100000	7.700000	651.000000	4.900000	11.000000	18.000000	-1.000000	-1.000000	0.860000	10.100000	-1.000000	-1.000000	-1.000000	2.800000	78.000000	305.000000	-1.000000	-1.000000	-1.000000	-1.000000	40.000000	-1.000000	-1.000000
19760513	1976	5	13	18.600000	7.700000	686.000000	6.000000	5.000000	8.000000	-1.000000	7.000000	0.660000	10.200000	5.600000	-1.000000	-1.000000	3.200000	65.000000	276.000000	-1.000000	-1.000000	26.000000	5.200000	35.000000	91.000000	4.700000
19760610	1976	6	10	21.100000	7.800000	771.000000	8.400000	13.200000	19.000000	-1.000000	7.700000	0.200000	3.990000	6.500000	-1.000000	-1.000000	4.600000	78.000000	311.000000	-1.000000	-1.000000	34.400002	6.800000	43.000000	107.000000	7.600000
19760708	1976	7	8	27.000000	7.700000	830.000000	7.000000	9.400000	23.000000	-1.000000	0.140000	2.000000	29.700001	0.800000	-1.000000	-1.000000	6.700000	78.000000	262.000000	-1.000000	-1.000000	28.000000	7.300000	51.000000	114.000000	4.800000
19760715	1976	7	15	25.600000	7.700000	775.000000	0.800000	5.600000	5.000000	-1.000000	3.200000	1.100000	8.960000	-1.000000	-1.000000	-1.000000	6.600000	123.000000	274.000000	-1.000000	-1.000000	-1.000000	-1.000000	57.000000	-1.000000	-1.000000
19760812	1976	8	12	23.000000	8.200000	792.000000	5.000000	11.600000	20.000000	-1.000000	4.100000	1.650000	9.800000	4.600000	-1.000000	-1.000000	3.350000	70.000000	337.000000	-1.000000	-1.000000	50.000000	8.200000	51.000000	111.000000	7.300000
19760817	1976	8	17	0.200000	7.950000	845.000000	2.400000	17.500000	30.000000	-1.000000	3.800000	1.650000	21.400000	-1.000000	-1.000000	-1.000000	4.100000	98.000000	274.000000	-1.000000	-1.000000	-1.000000	-1.000000	60.000000	-1.000000	-1.000000
19760909	1976	9	9	19.799999	7.900000	1290.000000	4.000000	16.500000	14.000000	-1.000000	1.760000	0.330000	23.000000	1.800000	-1.000000	-1.000000	3.060000	100.000000	272.000000	-1.000000	-1.000000	44.000000	7.700000	49.000000	111.000000	5.400000
19760914	1976	9	14	17.799999	7.800000	797.000000	1.200000	15.000000	16.000000	-1.000000	4.500000	0.510000	12.500000	-1.000000	-1.000000	-1.000000	4.400000	121.000000	268.000000	-1.000000	-1.000000	-1.000000	-1.000000	55.000000	-1.000000	-1.000000
19761008	1976	10	8	20.799999	7.600000	760.000000	3.500000	5.200000	10.000000	-1.000000	10.700000	0.160000	25.200001	15.000000	-1.000000	-1.000000	6.700000	80.000000	262.000000	-1.000000	-1.000000	36.000000	7.800000	45.000000	107.000000	5.100000
19761110	1976	11	10	14.600000	7.400000	735.000000	4.100000	4.400000	13.000000	-1.000000	8.100000	0.330000	2.200000	7.600000	-1.000000	-1.000000	4.800000	75.000000	323.000000	-1.000000	-1.000000	35.000000	7.400000	44.000000	118.000000	4.200000
19761209	1976	12	9	9.500000	7.800000	660.000000	6.400000	8.000000	88.000000	-1.000000	3.800000	0.330000	15.500000	3.300000	-1.000000	-1.000000	0.870000	64.000000	283.000000	-1.000000	-1.000000	21.600000	6.000000	29.000000	106.000000	10.400000
19761214	1976	12	14	7.900000	7.700000	578.000000	6.700000	6.500000	61.000000	-1.000000	2.900000	0.230000	25.600000	-1.000000	-1.000000	-1.000000	1.000000	64.000000	244.000000	-1.000000	-1.000000	-1.000000	-1.000000	33.000000	-1.000000	-1.000000
19770113	1977	1	13	7.100000	7.600000	655.000000	8.900000	7.100000	14.000000	-1.000000	4.000000	0.660000	19.900000	3.600000	-1.000000	-1.000000	1.280000	65.000000	353.000000	-1.000000	-1.000000	28.000000	5.900000	35.000000	138.000000	9.200000
19770210	1977	2	10	9.600000	7.800000	545.000000	7.000000	12.000000	213.000000	-1.000000	1.700000	0.660000	23.500000	1.400000	-1.000000	-1.000000	0.700000	43.000000	275.000000	-1.000000	-1.000000	12.600000	3.700000	20.000000	111.000000	6.000000
19770310	1977	3	10	11.200000	7.900000	593.000000	7.600000	4.500000	79.000000	-1.000000	1.430000	0.250000	21.700001	1.300000	-1.000000	-1.000000	1.610000	46.000000	264.000000	-1.000000	-1.000000	12.400000	3.400000	22.000000	105.000000	2.200000
19770414	1977	4	14	10.700000	8.000000	589.000000	8.200000	5.400000	38.000000	-1.000000	0.660000	0.660000	19.000000	2.100000	-1.000000	-1.000000	0.880000	47.000000	244.000000	-1.000000	-1.000000	13.200000	3.300000	20.000000	99.000000	6.400000
19770512	1977	5	12	14.300000	7.800000	583.000000	8.500000	6.200000	17.000000	-1.000000	2.080000	0.660000	18.000000	1.900000	-1.000000	-1.000000	1.400000	44.000000	250.000000	-1.000000	-1.000000	14.800000	3.700000	23.000000	96.000000	4.800000
19770615	1977	6	15	19.700001	8.000000	586.000000	5.900000	9.200000	34.000000	-1.000000	2.730000	0.660000	14.200000	2.500000	-1.000000	-1.000000	1.470000	49.000000	251.000000	-1.000000	-1.000000	17.000000	4.000000	25.000000	98.000000	2.800000
19770711	1977	7	11	22.100000	7.800000	596.000000	6.000000	4.300000	47.000000	-1.000000	0.400000	0.500000	15.900000	2.600000	-1.000000	-1.000000	1.900000	51.000000	267.000000	-1.000000	-1.000000	19.000000	4.300000	27.000000	106.000000	5.600000
19770810	1977	8	10	21.700001	7.800000	608.000000	6.800000	5.800000	21.000000	-1.000000	1.000000	0.990000	17.700001	1.000000	-1.000000	-1.000000	1.550000	40.000000	255.000000	-1.000000	-1.000000	17.400000	4.200000	25.000000	109.000000	4.200000
19770914	1977	9	14	20.000000	7.900000	625.000000	7.700000	8.600000	15.000000	-1.000000	2.530000	0.660000	17.299999	3.400000	-1.000000	-1.000000	1.630000	46.000000	282.000000	-1.000000	-1.000000	18.000000	4.600000	27.000000	104.000000	4.900000
19771012	1977	10	12	16.100000	7.600000	600.000000	6.800000	8.800000	23.000000	-1.000000	2.500000	0.660000	12.000000	2.800000	-1.000000	-1.000000	0.930000	66.000000	253.000000	-1.000000	-1.000000	21.600000	5.300000	29.000000	97.000000	3.400000
19771108	1977	11	8	15.200000	7.800000	635.000000	6.600000	4.200000	13.000000	-1.000000	4.100000	0.660000	24.400000	4.300000	-1.000000	-1.000000	2.380000	27.000000	273.000000	-1.000000	-1.000000	19.000000	3.900000	26.000000	101.000000	2.500000
19771214	1977	12	14	8.600000	7.700000	-1.000000	7.200000	3.500000	41.000000	-1.000000	2.270000	0.330000	20.400000	2.500000	-1.000000	-1.000000	1.410000	47.000000	279.000000	-1.000000	-1.000000	13.800000	4.600000	25.000000	106.000000	4.200000
19780112	1978	1	12	6.900000	8.000000	600.000000	8.700000	6.000000	50.000000	-1.000000	3.100000	0.330000	19.900000	2.500000	-1.000000	-1.000000	0.270000	40.000000	288.000000	-1.000000	-1.000000	14.600000	3.800000	19.000000	105.000000	3.000000
19780215	1978	2	15	3.900000	7.800000	573.000000	9.100000	7.000000	51.000000	-1.000000	1.370000	0.080000	18.600000	2.000000	-1.000000	-1.000000	0.800000	38.000000	262.000000	-1.000000	-1.000000	20.000000	3.500000	31.000000	100.000000	3.300000
19780314	1978	3	14	9.900000	7.700000	588.000000	8.000000	5.000000	46.000000	-1.000000	1.700000	0.250000	19.900000	2.300000	-1.000000	-1.000000	0.860000	45.000000	270.000000	-1.000000	-1.000000	12.200000	3.400000	23.000000	107.000000	3.600000
19780413	1978	4	13	10.000000	7.900000	500.000000	7.400000	5.300000	71.000000	-1.000000	0.840000	0.330000	17.700001	0.800000	-1.000000	-1.000000	0.600000	41.000000	251.000000	-1.000000	-1.000000	10.200000	1.800000	20.000000	102.000000	3.000000
19780511	1978	5	11	15.000000	7.900000	549.000000	6.500000	3.800000	44.000000	-1.000000	0.800000	0.990000	20.400000	4.000000	-1.000000	-1.000000	1.100000	45.000000	259.000000	-1.000000	-1.000000	14.600000	3.600000	23.000000	103.000000	4.200000
19780615	1978	6	15	20.200001	8.000000	548.000000	6.700000	5.200000	24.000000	-1.000000	1.550000	0.990000	18.600000	1.500000	-1.000000	-1.000000	1.700000	51.000000	277.000000	-1.000000	-1.000000	19.200001	3.800000	25.000000	108.000000	4.400000
19780717	1978	7	17	20.600000	8.200000	523.000000	6.000000	4.100000	39.000000	-1.000000	1.100000	0.660000	19.500000	3.200000	-1.000000	-1.000000	1.200000	45.000000	287.000000	-1.000000	-1.000000	11.800000	4.200000	24.000000	114.000000	8.000000
19780810	1978	8	10	19.500000	7.600000	487.000000	6.700000	4.000000	19.000000	-1.000000	0.900000	0.660000	19.100000	1.900000	-1.000000	-1.000000	1.650000	42.000000	272.000000	-1.000000	-1.000000	17.200001	4.200000	26.000000	100.000000	7.200000
19780913	1978	9	13	20.600000	8.300000	612.000000	6.300000	4.100000	16.000000	-1.000000	2.450000	0.660000	15.500000	3.500000	-1.000000	-1.000000	2.150000	65.000000	262.000000	-1.000000	-1.000000	22.400000	4.800000	30.000000	98.000000	7.400000
19781016	1978	10	16	17.000000	7.900000	645.000000	6.100000	2.200000	18.000000	-1.000000	2.600000	0.820000	14.600000	4.500000	-1.000000	-1.000000	3.000000	52.000000	301.000000	-1.000000	-1.000000	24.400000	5.400000	33.000000	102.000000	10.000000
19781115	1978	11	15	12.100000	8.400000	888.000000	7.300000	8.000000	11.000000	-1.000000	2.300000	0.660000	15.500000	2.000000	-1.000000	-1.000000	1.700000	75.000000	283.000000	-1.000000	-1.000000	28.000000	6.100000	38.000000	116.000000	7.800000
19781213	1978	12	13	10.600000	7.900000	1120.000000	6.600000	7.600000	11.000000	-1.000000	7.100000	0.990000	13.300000	8.000000	-1.000000	-1.000000	3.150000	75.000000	327.000000	-1.000000	-1.000000	30.000000	6.300000	42.000000	115.000000	9.800000
19790111	1979	1	11	4.400000	7.700000	586.000000	9.800000	7.400000	52.000000	-1.000000	1.800000	0.170000	19.900000	3.000000	-1.000000	-1.000000	1.100000	49.000000	244.000000	-1.000000	-1.000000	18.799999	4.700000	31.000000	92.000000	5.300000
19790215	1979	2	15	4.200000	7.900000	494.000000	8.700000	6.600000	153.000000	-1.000000	0.450000	0.170000	19.900000	2.500000	-1.000000	-1.000000	0.700000	45.000000	218.000000	-1.000000	-1.000000	10.000000	3.400000	20.000000	94.000000	5.700000
19790314	1979	3	14	11.600000	8.000000	581.000000	7.500000	6.200000	170.000000	-1.000000	1.150000	0.330000	22.200001	2.000000	-1.000000	-1.000000	1.400000	48.000000	259.000000	-1.000000	-1.000000	12.200000	3.400000	24.000000	101.000000	8.700000
19790412	1979	4	12	10.600000	8.000000	526.000000	8.000000	5.500000	65.000000	-1.000000	0.700000	0.330000	15.900000	3.800000	-1.000000	-1.000000	0.750000	35.000000	249.000000	-1.000000	-1.000000	10.000000	2.600000	19.000000	89.000000	10.200000
19790510	1979	5	10	13.400000	7.900000	587.000000	7.900000	4.800000	31.000000	-1.000000	0.620000	0.330000	20.799999	0.800000	-1.000000	-1.000000	0.300000	40.000000	268.000000	-1.000000	-1.000000	12.400000	3.100000	23.000000	101.000000	8.600000
19790515	1979	5	15	17.000000	7.800000	586.000000	7.700000	7.000000	-1.000000	-1.000000	0.700000	0.570000	13.200000	1.400000	-1.000000	-1.000000	1.020000	41.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	30.000000	-1.000000	-1.000000
19790613	1979	6	13	19.500000	8.100000	521.000000	5.900000	7.600000	70.000000	-1.000000	1.200000	0.660000	13.700000	1.000000	-1.000000	-1.000000	1.350000	28.000000	262.000000	-1.000000	-1.000000	11.600000	3.300000	19.000000	77.000000	7.800000
19790619	1979	6	19	18.000000	7.600000	583.000000	4.900000	3.900000	-1.000000	-1.000000	0.720000	0.370000	17.600000	4.200000	-1.000000	0.480000	1.500000	40.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	26.000000	-1.000000	-1.000000
19790710	1979	7	10	21.000000	7.700000	629.000000	3.400000	8.600000	-1.000000	-1.000000	0.900000	0.570000	20.000000	12.600000	-1.000000	0.740000	1.560000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	36.000000	-1.000000	-1.000000
19790711	1979	7	11	21.900000	7.700000	638.000000	5.900000	8.800000	21.000000	-1.000000	3.200000	0.330000	21.700001	3.600000	-1.000000	-1.000000	0.200000	54.000000	290.000000	-1.000000	-1.000000	19.799999	4.100000	29.000000	108.000000	8.300000
19790813	1979	8	13	22.000000	7.700000	1020.000000	7.800000	6.000000	15.000000	-1.000000	0.820000	0.160000	17.700001	2.000000	-1.000000	-1.000000	1.850000	49.000000	283.000000	-1.000000	-1.000000	18.000000	4.500000	28.000000	103.000000	5.200000
19790821	1979	8	21	21.000000	7.800000	574.000000	6.100000	6.400000	-1.000000	-1.000000	0.900000	0.930000	11.400000	2.000000	-1.000000	1.280000	1.600000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	30.000000	-1.000000	-1.000000
19790911	1979	9	11	21.500000	7.600000	606.000000	5.300000	7.000000	-1.000000	-1.000000	1.880000	0.500000	11.400000	2.000000	-1.000000	0.960000	2.400000	53.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	34.000000	-1.000000	-1.000000
19790912	1979	9	12	20.600000	7.600000	614.000000	5.100000	3.000000	31.000000	-1.000000	2.200000	0.330000	16.799999	5.000000	-1.000000	-1.000000	2.300000	50.000000	266.000000	-1.000000	-1.000000	21.200001	4.500000	30.000000	96.000000	7.000000
19791010	1979	10	10	18.700001	7.600000	854.000000	6.200000	9.000000	39.000000	-1.000000	2.600000	0.990000	13.300000	4.800000	-1.000000	-1.000000	2.000000	69.000000	272.000000	-1.000000	-1.000000	32.000000	5.500000	34.000000	99.000000	10.000000
