Date	Annee	Mois	jour	Qls	Qm3s
19660101	1966	1	1	164000	164.00
19660102	1966	1	2	162000	162.00
19660103	1966	1	3	160000	160.00
19660104	1966	1	4	158000	158.00
19660105	1966	1	5	153000	153.00
19660106	1966	1	6	151000	151.00
19660107	1966	1	7	147000	147.00
19660108	1966	1	8	142000	142.00
19660109	1966	1	9	133000	133.00
19660110	1966	1	10	126000	126.00
19660111	1966	1	11	118000	118.00
19660112	1966	1	12	109000	109.00
19660113	1966	1	13	97500	97.50
19660114	1966	1	14	85500	85.50
19660115	1966	1	15	81000	81.00
19660116	1966	1	16	76500	76.50
19660117	1966	1	17	73000	73.00
19660118	1966	1	18	68000	68.00
19660119	1966	1	19	64500	64.50
19660120	1966	1	20	61000	61.00
19660121	1966	1	21	55500	55.50
19660122	1966	1	22	63500	63.50
19660123	1966	1	23	70000	70.00
19660124	1966	1	24	85000	85.00
19660125	1966	1	25	122000	122.00
19660126	1966	1	26	133000	133.00
19660127	1966	1	27	135000	135.00
19660128	1966	1	28	144000	144.00
19660129	1966	1	29	135000	135.00
19660130	1966	1	30	102000	102.00
19660131	1966	1	31	84000	84.00
19660201	1966	2	1	82000	82.00
19660202	1966	2	2	82000	82.00
19660203	1966	2	3	85500	85.50
19660204	1966	2	4	85000	85.00
19660205	1966	2	5	83000	83.00
19660206	1966	2	6	82000	82.00
19660207	1966	2	7	80000	80.00
19660208	1966	2	8	77500	77.50
19660209	1966	2	9	75500	75.50
19660210	1966	2	10	78500	78.50
19660211	1966	2	11	89000	89.00
19660212	1966	2	12	97500	97.50
19660213	1966	2	13	111000	111.00
19660214	1966	2	14	129000	129.00
19660215	1966	2	15	135000	135.00
19660216	1966	2	16	140000	140.00
19660217	1966	2	17	138000	138.00
19660218	1966	2	18	133000	133.00
19660219	1966	2	19	131000	131.00
19660220	1966	2	20	126000	126.00
19660221	1966	2	21	122000	122.00
19660222	1966	2	22	113000	113.00
19660223	1966	2	23	104000	104.00
19660224	1966	2	24	95000	95.00
19660225	1966	2	25	77500	77.50
19660226	1966	2	26	58000	58.00
19660227	1966	2	27	45300	45.30
19660228	1966	2	28	58000	58.00
19660301	1966	3	1	73000	73.00
19660302	1966	3	2	89000	89.00
19660303	1966	3	3	86500	86.50
19660304	1966	3	4	77500	77.50
19660305	1966	3	5	60000	60.00
19660306	1966	3	6	44300	44.30
19660307	1966	3	7	38000	38.00
19660308	1966	3	8	34100	34.10
19660309	1966	3	9	33300	33.30
19660310	1966	3	10	31600	31.60
19660311	1966	3	11	30000	30.00
19660312	1966	3	12	29600	29.60
19660313	1966	3	13	29600	29.60
19660314	1966	3	14	28900	28.90
19660315	1966	3	15	27300	27.30
19660316	1966	3	16	26600	26.60
19660317	1966	3	17	26200	26.20
19660318	1966	3	18	24700	24.70
19660319	1966	3	19	24400	24.40
19660320	1966	3	20	23300	23.30
19660321	1966	3	21	23700	23.70
19660322	1966	3	22	28900	28.90
19660323	1966	3	23	30400	30.40
19660324	1966	3	24	30400	30.40
19660325	1966	3	25	30000	30.00
19660326	1966	3	26	30400	30.40
19660327	1966	3	27	30400	30.40
19660328	1966	3	28	32400	32.40
19660329	1966	3	29	34500	34.50
19660330	1966	3	30	38000	38.00
19660331	1966	3	31	35400	35.40
19660401	1966	4	1	32000	32.00
19660402	1966	4	2	28500	28.50
19660403	1966	4	3	26200	26.20
19660404	1966	4	4	24700	24.70
19660405	1966	4	5	23700	23.70
19660406	1966	4	6	22300	22.30
19660407	1966	4	7	21300	21.30
19660408	1966	4	8	20000	20.00
19660409	1966	4	9	19300	19.30
19660410	1966	4	10	19700	19.70
19660411	1966	4	11	19700	19.70
19660412	1966	4	12	20000	20.00
19660413	1966	4	13	19700	19.70
19660414	1966	4	14	19000	19.00
19660415	1966	4	15	19300	19.30
19660416	1966	4	16	19700	19.70
19660417	1966	4	17	22000	22.00
19660418	1966	4	18	26600	26.60
19660419	1966	4	19	26200	26.20
19660420	1966	4	20	27300	27.30
19660421	1966	4	21	30800	30.80
19660422	1966	4	22	32400	32.40
19660423	1966	4	23	32900	32.90
19660424	1966	4	24	32400	32.40
19660425	1966	4	25	28500	28.50
19660426	1966	4	26	32900	32.90
19660427	1966	4	27	36700	36.70
19660428	1966	4	28	37600	37.60
19660429	1966	4	29	38900	38.90
19660430	1966	4	30	39800	39.80
19660501	1966	5	1	39800	39.80
19660502	1966	5	2	39800	39.80
19660503	1966	5	3	39300	39.30
19660504	1966	5	4	39300	39.30
19660505	1966	5	5	39800	39.80
19660506	1966	5	6	40300	40.30
19660507	1966	5	7	38900	38.90
19660508	1966	5	8	38400	38.40
19660509	1966	5	9	37600	37.60
19660510	1966	5	10	36200	36.20
19660511	1966	5	11	38400	38.40
19660512	1966	5	12	41600	41.60
19660513	1966	5	13	38400	38.40
19660514	1966	5	14	35800	35.80
19660515	1966	5	15	33300	33.30
19660516	1966	5	16	31600	31.60
19660517	1966	5	17	30400	30.40
19660518	1966	5	18	29200	29.20
19660519	1966	5	19	30000	30.00
19660520	1966	5	20	32900	32.90
19660521	1966	5	21	33700	33.70
19660522	1966	5	22	33700	33.70
19660523	1966	5	23	34100	34.10
19660524	1966	5	24	34100	34.10
19660525	1966	5	25	33700	33.70
19660526	1966	5	26	33700	33.70
19660527	1966	5	27	32400	32.40
19660528	1966	5	28	31200	31.20
19660529	1966	5	29	29600	29.60
19660530	1966	5	30	28100	28.10
19660531	1966	5	31	26600	26.60
19660601	1966	6	1	25100	25.10
19660602	1966	6	2	25100	25.10
19660603	1966	6	3	24700	24.70
19660604	1966	6	4	25100	25.10
19660605	1966	6	5	24000	24.00
19660606	1966	6	6	23700	23.70
19660607	1966	6	7	23000	23.00
19660608	1966	6	8	22000	22.00
19660609	1966	6	9	21600	21.60
19660610	1966	6	10	21600	21.60
19660611	1966	6	11	22300	22.30
19660612	1966	6	12	23000	23.00
19660613	1966	6	13	22600	22.60
19660614	1966	6	14	22300	22.30
19660615	1966	6	15	22300	22.30
19660616	1966	6	16	23000	23.00
19660617	1966	6	17	23700	23.70
19660618	1966	6	18	24400	24.40
19660619	1966	6	19	25800	25.80
19660620	1966	6	20	29200	29.20
19660621	1966	6	21	33700	33.70
19660622	1966	6	22	34500	34.50
19660623	1966	6	23	33700	33.70
19660624	1966	6	24	33300	33.30
19660625	1966	6	25	33300	33.30
19660626	1966	6	26	32000	32.00
19660627	1966	6	27	31200	31.20
19660628	1966	6	28	30000	30.00
19660629	1966	6	29	30000	30.00
19660630	1966	6	30	29200	29.20
19660701	1966	7	1	29600	29.60
19660702	1966	7	2	29600	29.60
19660703	1966	7	3	31200	31.20
19660704	1966	7	4	31600	31.60
19660705	1966	7	5	33700	33.70
19660706	1966	7	6	35000	35.00
19660707	1966	7	7	35400	35.40
19660708	1966	7	8	36700	36.70
19660709	1966	7	9	35800	35.80
19660710	1966	7	10	34100	34.10
19660711	1966	7	11	32900	32.90
19660712	1966	7	12	32400	32.40
19660713	1966	7	13	31600	31.60
19660714	1966	7	14	32000	32.00
19660715	1966	7	15	31600	31.60
19660716	1966	7	16	31200	31.20
19660717	1966	7	17	32400	32.40
19660718	1966	7	18	32400	32.40
19660719	1966	7	19	34100	34.10
19660720	1966	7	20	33700	33.70
19660721	1966	7	21	33700	33.70
19660722	1966	7	22	33700	33.70
19660723	1966	7	23	33700	33.70
19660724	1966	7	24	33700	33.70
19660725	1966	7	25	33700	33.70
19660726	1966	7	26	33300	33.30
19660727	1966	7	27	33300	33.30
19660728	1966	7	28	32900	32.90
19660729	1966	7	29	32900	32.90
19660730	1966	7	30	32900	32.90
19660731	1966	7	31	32900	32.90
19660801	1966	8	1	32400	32.40
19660802	1966	8	2	33300	33.30
19660803	1966	8	3	35000	35.00
19660804	1966	8	4	36200	36.20
19660805	1966	8	5	35800	35.80
19660806	1966	8	6	35800	35.80
19660807	1966	8	7	38400	38.40
19660808	1966	8	8	39300	39.30
19660809	1966	8	9	39300	39.30
19660810	1966	8	10	39800	39.80
19660811	1966	8	11	39800	39.80
19660812	1966	8	12	38900	38.90
19660813	1966	8	13	38400	38.40
19660814	1966	8	14	35400	35.40
19660815	1966	8	15	34500	34.50
19660816	1966	8	16	33300	33.30
19660817	1966	8	17	32000	32.00
19660818	1966	8	18	32000	32.00
19660819	1966	8	19	31600	31.60
19660820	1966	8	20	29600	29.60
19660821	1966	8	21	27300	27.30
19660822	1966	8	22	23700	23.70
19660823	1966	8	23	22600	22.60
19660824	1966	8	24	21600	21.60
19660825	1966	8	25	20600	20.60
19660826	1966	8	26	20000	20.00
19660827	1966	8	27	19000	19.00
19660828	1966	8	28	18100	18.10
19660829	1966	8	29	16900	16.90
19660830	1966	8	30	16000	16.00
19660831	1966	8	31	15400	15.40
19660901	1966	9	1	15200	15.20
19660902	1966	9	2	14900	14.90
19660903	1966	9	3	15400	15.40
19660904	1966	9	4	16300	16.30
19660905	1966	9	5	16300	16.30
19660906	1966	9	6	15700	15.70
19660907	1966	9	7	15200	15.20
19660908	1966	9	8	14300	14.30
19660909	1966	9	9	14100	14.10
19660910	1966	9	10	13500	13.50
19660911	1966	9	11	13300	13.30
19660912	1966	9	12	12500	12.50
19660913	1966	9	13	12000	12.00
19660914	1966	9	14	11700	11.70
19660915	1966	9	15	11700	11.70
19660916	1966	9	16	11500	11.50
19660917	1966	9	17	11700	11.70
19660918	1966	9	18	11200	11.20
19660919	1966	9	19	10500	10.50
19660920	1966	9	20	10100	10.10
19660921	1966	9	21	9150	9.15
19660922	1966	9	22	8750	8.75
19660923	1966	9	23	8300	8.30
19660924	1966	9	24	8300	8.30
19660925	1966	9	25	8300	8.30
19660926	1966	9	26	8100	8.10
19660927	1966	9	27	8750	8.75
19660928	1966	9	28	8750	8.75
19660929	1966	9	29	8950	8.95
19660930	1966	9	30	8750	8.75
19661001	1966	10	1	8500	8.50
19661002	1966	10	2	8500	8.50
19661003	1966	10	3	8300	8.30
19661004	1966	10	4	8100	8.10
19661005	1966	10	5	8100	8.10
19661006	1966	10	6	8100	8.10
19661007	1966	10	7	7900	7.90
19661008	1966	10	8	8100	8.10
19661009	1966	10	9	8300	8.30
19661010	1966	10	10	8300	8.30
19661011	1966	10	11	8300	8.30
19661012	1966	10	12	8300	8.30
19661013	1966	10	13	8300	8.30
19661014	1966	10	14	8100	8.10
19661015	1966	10	15	8100	8.10
19661016	1966	10	16	8100	8.10
19661017	1966	10	17	8100	8.10
19661018	1966	10	18	8500	8.50
19661019	1966	10	19	8500	8.50
19661020	1966	10	20	8300	8.30
19661021	1966	10	21	8500	8.50
19661022	1966	10	22	8300	8.30
19661023	1966	10	23	8100	8.10
19661024	1966	10	24	7700	7.70
19661025	1966	10	25	7900	7.90
19661026	1966	10	26	8750	8.75
19661027	1966	10	27	10100	10.10
19661028	1966	10	28	11000	11.00
19661029	1966	10	29	10800	10.80
19661030	1966	10	30	10300	10.30
19661031	1966	10	31	10100	10.10
19661101	1966	11	1	10100	10.10
19661102	1966	11	2	10100	10.10
19661103	1966	11	3	10100	10.10
19661104	1966	11	4	10300	10.30
19661105	1966	11	5	10100	10.10
19661106	1966	11	6	10100	10.10
19661107	1966	11	7	10100	10.10
19661108	1966	11	8	10500	10.50
19661109	1966	11	9	10500	10.50
19661110	1966	11	10	10500	10.50
19661111	1966	11	11	10300	10.30
19661112	1966	11	12	10500	10.50
19661113	1966	11	13	11000	11.00
19661114	1966	11	14	10300	10.30
19661115	1966	11	15	8950	8.95
19661116	1966	11	16	9850	9.85
19661117	1966	11	17	10100	10.10
19661118	1966	11	18	10300	10.30
19661119	1966	11	19	11200	11.20
19661120	1966	11	20	11200	11.20
19661121	1966	11	21	10300	10.30
19661122	1966	11	22	10100	10.10
19661123	1966	11	23	10100	10.10
19661124	1966	11	24	10100	10.10
19661125	1966	11	25	9150	9.15
19661126	1966	11	26	8750	8.75
19661127	1966	11	27	8500	8.50
19661128	1966	11	28	8300	8.30
19661129	1966	11	29	8950	8.95
19661130	1966	11	30	9850	9.85
19661201	1966	12	1	10500	10.50
19661202	1966	12	2	11500	11.50
19661203	1966	12	3	12000	12.00
19661204	1966	12	4	12700	12.70
19661205	1966	12	5	13800	13.80
19661206	1966	12	6	17800	17.80
19661207	1966	12	7	17800	17.80
19661208	1966	12	8	16000	16.00
19661209	1966	12	9	23000	23.00
19661210	1966	12	10	20600	20.60
19661211	1966	12	11	16900	16.90
19661212	1966	12	12	27300	27.30
19661213	1966	12	13	38400	38.40
19661214	1966	12	14	57000	57.00
19661215	1966	12	15	74500	74.50
19661216	1966	12	16	85000	85.00
19661217	1966	12	17	85500	85.50
19661218	1966	12	18	81000	81.00
19661219	1966	12	19	72000	72.00
19661220	1966	12	20	63500	63.50
19661221	1966	12	21	64500	64.50
19661222	1966	12	22	69000	69.00
19661223	1966	12	23	73000	73.00
19661224	1966	12	24	74500	74.50
19661225	1966	12	25	79000	79.00
19661226	1966	12	26	79000	79.00
19661227	1966	12	27	82000	82.00
19661228	1966	12	28	84000	84.00
19661229	1966	12	29	85500	85.50
19661230	1966	12	30	91000	91.00
19661231	1966	12	31	97500	97.50
19670101	1967	1	1	118000	118.00
19670102	1967	1	2	107000	107.00
19670103	1967	1	3	104000	104.00
19670104	1967	1	4	102000	102.00
19670105	1967	1	5	97500	97.50
19670106	1967	1	6	100000	100.00
19670107	1967	1	7	107000	107.00
19670108	1967	1	8	107000	107.00
19670109	1967	1	9	102000	102.00
19670110	1967	1	10	97500	97.50
19670111	1967	1	11	97500	97.50
19670112	1967	1	12	83000	83.00
19670113	1967	1	13	78500	78.50
19670114	1967	1	14	74500	74.50
19670115	1967	1	15	72000	72.00
19670116	1967	1	16	69000	69.00
19670117	1967	1	17	68000	68.00
19670118	1967	1	18	64500	64.50
19670119	1967	1	19	61000	61.00
19670120	1967	1	20	58000	58.00
19670121	1967	1	21	54500	54.50
19670122	1967	1	22	46200	46.20
19670123	1967	1	23	40300	40.30
19670124	1967	1	24	38400	38.40
19670125	1967	1	25	37600	37.60
19670126	1967	1	26	36700	36.70
19670127	1967	1	27	37600	37.60
19670128	1967	1	28	43400	43.40
19670129	1967	1	29	49900	49.90
19670130	1967	1	30	49900	49.90
19670131	1967	1	31	49900	49.90
19670201	1967	2	1	51000	51.00
19670202	1967	2	2	49900	49.90
19670203	1967	2	3	48900	48.90
19670204	1967	2	4	47100	47.10
19670205	1967	2	5	42500	42.50
19670206	1967	2	6	39800	39.80
19670207	1967	2	7	38000	38.00
19670208	1967	2	8	36200	36.20
19670209	1967	2	9	37100	37.10
19670210	1967	2	10	37600	37.60
19670211	1967	2	11	37100	37.10
19670212	1967	2	12	35800	35.80
19670213	1967	2	13	34500	34.50
19670214	1967	2	14	32900	32.90
19670215	1967	2	15	27300	27.30
19670216	1967	2	16	20600	20.60
19670217	1967	2	17	17800	17.80
19670218	1967	2	18	16600	16.60
19670219	1967	2	19	15400	15.40
19670220	1967	2	20	16000	16.00
19670221	1967	2	21	18400	18.40
19670222	1967	2	22	26600	26.60
19670223	1967	2	23	26900	26.90
19670224	1967	2	24	26600	26.60
19670225	1967	2	25	26200	26.20
19670226	1967	2	26	25500	25.50
19670227	1967	2	27	24700	24.70
19670228	1967	2	28	24700	24.70
19670301	1967	3	1	24400	24.40
19670302	1967	3	2	27700	27.70
19670303	1967	3	3	29200	29.20
19670304	1967	3	4	28500	28.50
19670305	1967	3	5	26600	26.60
19670306	1967	3	6	26200	26.20
19670307	1967	3	7	26900	26.90
19670308	1967	3	8	30000	30.00
19670309	1967	3	9	33300	33.30
19670310	1967	3	10	34500	34.50
19670311	1967	3	11	37100	37.10
19670312	1967	3	12	38000	38.00
19670313	1967	3	13	40700	40.70
19670314	1967	3	14	43400	43.40
19670315	1967	3	15	42500	42.50
19670316	1967	3	16	40300	40.30
19670317	1967	3	17	38900	38.90
19670318	1967	3	18	38000	38.00
19670319	1967	3	19	36700	36.70
19670320	1967	3	20	35400	35.40
19670321	1967	3	21	35400	35.40
19670322	1967	3	22	35000	35.00
19670323	1967	3	23	34100	34.10
19670324	1967	3	24	32400	32.40
19670325	1967	3	25	31600	31.60
19670326	1967	3	26	30400	30.40
19670327	1967	3	27	30400	30.40
19670328	1967	3	28	30400	30.40
19670329	1967	3	29	30000	30.00
19670330	1967	3	30	24700	24.70
19670331	1967	3	31	18100	18.10
19670401	1967	4	1	15700	15.70
19670402	1967	4	2	14600	14.60
19670403	1967	4	3	13500	13.50
19670404	1967	4	4	13500	13.50
19670405	1967	4	5	13300	13.30
19670406	1967	4	6	13000	13.00
19670407	1967	4	7	13000	13.00
19670408	1967	4	8	13000	13.00
19670409	1967	4	9	15200	15.20
19670410	1967	4	10	17500	17.50
19670411	1967	4	11	19700	19.70
19670412	1967	4	12	23300	23.30
19670413	1967	4	13	24400	24.40
19670414	1967	4	14	24400	24.40
19670415	1967	4	15	24000	24.00
19670416	1967	4	16	22600	22.60
19670417	1967	4	17	23000	23.00
19670418	1967	4	18	23300	23.30
19670419	1967	4	19	23300	23.30
19670420	1967	4	20	23000	23.00
19670421	1967	4	21	20000	20.00
19670422	1967	4	22	19700	19.70
19670423	1967	4	23	19700	19.70
19670424	1967	4	24	20000	20.00
19670425	1967	4	25	19300	19.30
19670426	1967	4	26	18700	18.70
19670427	1967	4	27	18100	18.10
19670428	1967	4	28	16900	16.90
19670429	1967	4	29	16300	16.30
19670430	1967	4	30	15700	15.70
19670501	1967	5	1	16300	16.30
19670502	1967	5	2	16600	16.60
19670503	1967	5	3	16900	16.90
19670504	1967	5	4	14300	14.30
19670505	1967	5	5	13000	13.00
19670506	1967	5	6	12500	12.50
19670507	1967	5	7	11500	11.50
19670508	1967	5	8	11200	11.20
19670509	1967	5	9	10800	10.80
19670510	1967	5	10	10500	10.50
19670511	1967	5	11	10300	10.30
19670512	1967	5	12	9850	9.85
19670513	1967	5	13	9600	9.60
19670514	1967	5	14	9150	9.15
19670515	1967	5	15	9150	9.15
19670516	1967	5	16	8750	8.75
19670517	1967	5	17	9400	9.40
19670518	1967	5	18	8950	8.95
19670519	1967	5	19	8750	8.75
19670520	1967	5	20	8950	8.95
19670521	1967	5	21	9400	9.40
19670522	1967	5	22	8750	8.75
19670523	1967	5	23	8500	8.50
19670524	1967	5	24	9600	9.60
19670525	1967	5	25	11500	11.50
19670526	1967	5	26	12700	12.70
19670527	1967	5	27	13800	13.80
19670528	1967	5	28	14600	14.60
19670529	1967	5	29	14600	14.60
19670530	1967	5	30	14600	14.60
19670531	1967	5	31	14600	14.60
19670601	1967	6	1	14300	14.30
19670602	1967	6	2	14100	14.10
19670603	1967	6	3	14300	14.30
19670604	1967	6	4	14300	14.30
19670605	1967	6	5	13800	13.80
19670606	1967	6	6	13300	13.30
19670607	1967	6	7	12700	12.70
19670608	1967	6	8	13000	13.00
19670609	1967	6	9	13000	13.00
19670610	1967	6	10	12700	12.70
19670611	1967	6	11	12200	12.20
19670612	1967	6	12	11700	11.70
19670613	1967	6	13	11700	11.70
19670614	1967	6	14	11500	11.50
19670615	1967	6	15	10800	10.80
19670616	1967	6	16	10100	10.10
19670617	1967	6	17	9600	9.60
19670618	1967	6	18	8750	8.75
19670619	1967	6	19	8300	8.30
19670620	1967	6	20	8300	8.30
19670621	1967	6	21	8500	8.50
19670622	1967	6	22	8300	8.30
19670623	1967	6	23	8300	8.30
19670624	1967	6	24	8300	8.30
19670625	1967	6	25	8300	8.30
19670626	1967	6	26	8300	8.30
19670627	1967	6	27	8300	8.30
19670628	1967	6	28	8300	8.30
19670629	1967	6	29	8300	8.30
19670630	1967	6	30	8300	8.30
19670701	1967	7	1	8100	8.10
19670702	1967	7	2	8100	8.10
19670703	1967	7	3	17200	17.20
19670704	1967	7	4	19700	19.70
19670705	1967	7	5	23700	23.70
19670706	1967	7	6	25800	25.80
19670707	1967	7	7	28900	28.90
19670708	1967	7	8	30000	30.00
19670709	1967	7	9	31600	31.60
19670710	1967	7	10	31600	31.60
19670711	1967	7	11	31200	31.20
19670712	1967	7	12	31200	31.20
19670713	1967	7	13	31200	31.20
19670714	1967	7	14	30800	30.80
19670715	1967	7	15	31600	31.60
19670716	1967	7	16	31200	31.20
19670717	1967	7	17	30800	30.80
19670718	1967	7	18	30800	30.80
19670719	1967	7	19	30800	30.80
19670720	1967	7	20	32000	32.00
19670721	1967	7	21	27700	27.70
19670722	1967	7	22	21600	21.60
19670723	1967	7	23	24400	24.40
19670724	1967	7	24	23300	23.30
19670725	1967	7	25	23300	23.30
19670726	1967	7	26	22300	22.30
19670727	1967	7	27	21600	21.60
19670728	1967	7	28	24000	24.00
19670729	1967	7	29	25500	25.50
19670730	1967	7	30	26600	26.60
19670731	1967	7	31	26600	26.60
19670801	1967	8	1	26900	26.90
19670802	1967	8	2	28100	28.10
19670803	1967	8	3	28500	28.50
19670804	1967	8	4	27700	27.70
19670805	1967	8	5	27700	27.70
19670806	1967	8	6	26900	26.90
19670807	1967	8	7	26600	26.60
19670808	1967	8	8	25100	25.10
19670809	1967	8	9	24400	24.40
19670810	1967	8	10	23700	23.70
19670811	1967	8	11	23300	23.30
19670812	1967	8	12	23300	23.30
19670813	1967	8	13	23300	23.30
19670814	1967	8	14	23300	23.30
19670815	1967	8	15	24400	24.40
19670816	1967	8	16	24400	24.40
19670817	1967	8	17	24000	24.00
19670818	1967	8	18	24000	24.00
19670819	1967	8	19	24000	24.00
19670820	1967	8	20	24400	24.40
19670821	1967	8	21	24000	24.00
19670822	1967	8	22	24000	24.00
19670823	1967	8	23	23700	23.70
19670824	1967	8	24	24400	24.40
19670825	1967	8	25	24700	24.70
19670826	1967	8	26	24700	24.70
19670827	1967	8	27	24700	24.70
19670828	1967	8	28	25100	25.10
19670829	1967	8	29	25500	25.50
19670830	1967	8	30	23300	23.30
19670831	1967	8	31	20000	20.00
19670901	1967	9	1	22000	22.00
19670902	1967	9	2	21000	21.00
19670903	1967	9	3	21000	21.00
19670904	1967	9	4	21300	21.30
19670905	1967	9	5	23700	23.70
19670906	1967	9	6	25500	25.50
19670907	1967	9	7	25800	25.80
19670908	1967	9	8	26200	26.20
19670909	1967	9	9	26200	26.20
19670910	1967	9	10	26600	26.60
19670911	1967	9	11	25800	25.80
19670912	1967	9	12	25100	25.10
19670913	1967	9	13	24700	24.70
19670914	1967	9	14	24700	24.70
19670915	1967	9	15	26600	26.60
19670916	1967	9	16	28900	28.90
19670917	1967	9	17	28100	28.10
19670918	1967	9	18	27300	27.30
19670919	1967	9	19	27300	27.30
19670920	1967	9	20	28100	28.10
19670921	1967	9	21	29200	29.20
19670922	1967	9	22	31200	31.20
19670923	1967	9	23	31200	31.20
19670924	1967	9	24	33300	33.30
19670925	1967	9	25	37600	37.60
19670926	1967	9	26	36700	36.70
19670927	1967	9	27	34500	34.50
19670928	1967	9	28	35000	35.00
19670929	1967	9	29	34500	34.50
19670930	1967	9	30	30800	30.80
19671001	1967	10	1	28900	28.90
19671002	1967	10	2	27700	27.70
19671003	1967	10	3	26600	26.60
19671004	1967	10	4	25800	25.80
19671005	1967	10	5	25500	25.50
19671006	1967	10	6	24400	24.40
19671007	1967	10	7	25500	25.50
19671008	1967	10	8	25500	25.50
19671009	1967	10	9	25500	25.50
19671010	1967	10	10	25100	25.10
19671011	1967	10	11	24700	24.70
19671012	1967	10	12	24400	24.40
19671013	1967	10	13	23300	23.30
19671014	1967	10	14	23000	23.00
19671015	1967	10	15	22600	22.60
19671016	1967	10	16	24400	24.40
19671017	1967	10	17	26200	26.20
19671018	1967	10	18	26600	26.60
19671019	1967	10	19	26600	26.60
19671020	1967	10	20	25800	25.80
19671021	1967	10	21	25100	25.10
19671022	1967	10	22	24700	24.70
19671023	1967	10	23	25100	25.10
19671024	1967	10	24	25800	25.80
19671025	1967	10	25	26200	26.20
19671026	1967	10	26	25800	25.80
19671027	1967	10	27	25800	25.80
19671028	1967	10	28	26900	26.90
19671029	1967	10	29	26900	26.90
19671030	1967	10	30	26600	26.60
19671031	1967	10	31	25800	25.80
19671101	1967	11	1	22000	22.00
19671102	1967	11	2	21300	21.30
19671103	1967	11	3	24000	24.00
19671104	1967	11	4	26900	26.90
19671105	1967	11	5	26600	26.60
19671106	1967	11	6	27300	27.30
19671107	1967	11	7	30400	30.40
19671108	1967	11	8	32400	32.40
19671109	1967	11	9	32900	32.90
19671110	1967	11	10	33700	33.70
19671111	1967	11	11	33300	33.30
19671112	1967	11	12	32400	32.40
19671113	1967	11	13	33300	33.30
19671114	1967	11	14	34500	34.50
19671115	1967	11	15	35000	35.00
19671116	1967	11	16	35400	35.40
19671117	1967	11	17	35000	35.00
19671118	1967	11	18	35400	35.40
19671119	1967	11	19	35400	35.40
19671120	1967	11	20	35000	35.00
19671121	1967	11	21	34500	34.50
19671122	1967	11	22	34100	34.10
19671123	1967	11	23	32900	32.90
19671124	1967	11	24	32000	32.00
19671125	1967	11	25	28900	28.90
19671126	1967	11	26	24000	24.00
19671127	1967	11	27	19700	19.70
19671128	1967	11	28	17500	17.50
19671129	1967	11	29	16900	16.90
19671130	1967	11	30	16000	16.00
19671201	1967	12	1	15400	15.40
19671202	1967	12	2	15400	15.40
19671203	1967	12	3	14900	14.90
19671204	1967	12	4	14300	14.30
19671205	1967	12	5	13300	13.30
19671206	1967	12	6	13300	13.30
19671207	1967	12	7	13000	13.00
19671208	1967	12	8	14100	14.10
19671209	1967	12	9	16000	16.00
19671210	1967	12	10	16000	16.00
19671211	1967	12	11	16000	16.00
19671212	1967	12	12	15700	15.70
19671213	1967	12	13	15400	15.40
19671214	1967	12	14	14100	14.10
19671215	1967	12	15	13500	13.50
19671216	1967	12	16	13800	13.80
19671217	1967	12	17	13300	13.30
19671218	1967	12	18	13000	13.00
19671219	1967	12	19	13000	13.00
19671220	1967	12	20	13000	13.00
19671221	1967	12	21	14100	14.10
19671222	1967	12	22	14900	14.90
19671223	1967	12	23	14100	14.10
19671224	1967	12	24	15200	15.20
19671225	1967	12	25	23000	23.00
19671226	1967	12	26	33300	33.30
19671227	1967	12	27	38400	38.40
19671228	1967	12	28	38900	38.90
19671229	1967	12	29	35800	35.80
19671230	1967	12	30	37600	37.60
19671231	1967	12	31	39300	39.30
19680101	1968	1	1	38100	38.10
19680102	1968	1	2	36600	36.60
19680103	1968	1	3	36300	36.30
19680104	1968	1	4	36300	36.30
19680105	1968	1	5	37400	37.40
19680106	1968	1	6	44800	44.80
19680107	1968	1	7	52000	52.00
19680108	1968	1	8	66500	66.50
19680109	1968	1	9	82500	82.50
19680110	1968	1	10	90500	90.50
19680111	1968	1	11	113000	113.00
19680112	1968	1	12	144000	144.00
19680113	1968	1	13	119000	119.00
19680114	1968	1	14	111000	111.00
19680115	1968	1	15	101000	101.00
19680116	1968	1	16	100000	100.00
19680117	1968	1	17	113000	113.00
19680118	1968	1	18	113000	113.00
19680119	1968	1	19	119000	119.00
19680120	1968	1	20	130000	130.00
19680121	1968	1	21	135000	135.00
19680122	1968	1	22	141000	141.00
19680123	1968	1	23	148000	148.00
19680124	1968	1	24	153000	153.00
19680125	1968	1	25	153000	153.00
19680126	1968	1	26	148000	148.00
19680127	1968	1	27	144000	144.00
19680128	1968	1	28	137000	137.00
19680129	1968	1	29	128000	128.00
19680130	1968	1	30	119000	119.00
19680131	1968	1	31	111000	111.00
19680201	1968	2	1	106000	106.00
19680202	1968	2	2	100000	100.00
19680203	1968	2	3	97000	97.00
19680204	1968	2	4	95000	95.00
19680205	1968	2	5	94000	94.00
19680206	1968	2	6	94000	94.00
19680207	1968	2	7	93500	93.50
19680208	1968	2	8	92500	92.50
19680209	1968	2	9	90500	90.50
19680210	1968	2	10	88000	88.00
19680211	1968	2	11	86000	86.00
19680212	1968	2	12	85000	85.00
19680213	1968	2	13	83000	83.00
19680214	1968	2	14	82500	82.50
19680215	1968	2	15	79500	79.50
